adj_form_lower,very,more,most,so,not,as,too,really,much,pretty,less,n't,even,also,quite,extremely,still,highly,just,always,completely,relatively,particularly,only,far,now,all,almost,truly,incredibly,fairly,increasingly,rather,especially,slightly,absolutely,totally,often,super,entirely,somewhat,already,that,equally,no,fully,potentially,mostly,perfectly,well,nearly,deeply,largely,seemingly,actually,longer,sometimes,significantly,both,probably,politically,generally,never,usually,easily,surprisingly,currently,simply,ever,overly,definitely,certainly,once,immediately,otherwise,yet,real,any,clearly,readily,virtually,utterly,environmentally,mentally,hugely,partly,exceptionally,unusually,about,long,previously,physically,remarkably,terribly,socially,seriously,genuinely,purely,however,reasonably
grateful,164.341,60.721,56.009,168.241,22.517,22.091,10.817,63.844,10.954,14.071,10.909,13.601,12.083,50.16,18.385,82.365,23.749,8.062,45.299,35.1,8.485,2.0,28.513,10.817,1.0,10.296,23.238,10.05,58.924,58.06,2.0,6.557,8.718,40.583,3.742,9.11,9.695,8.185,23.087,9.0,6.708,6.0,4.359,13.856,1.0,3.873,1.414,7.141,2.449,2.449,1.414,64.9,2.0,4.123,13.675,3.317,3.162,1.414,13.638,8.426,2.0,6.403,6.164,6.633,1.732,3.162,3.0,15.166,23.833,4.796,10.536,14.9,3.873,4.899,1.414,4.583,5.831,1.0,8.775,1.0,1.0,8.185,1.414,1.0,21.448,2.0,9.434,2.449,1.414,1.0,1.0,1.0,1.732,7.416,1.0,4.123,16.523,1.732,6.0,1.0
natural,98.939,177.265,107.406,69.397,58.129,74.793,14.933,30.397,33.897,29.766,30.1,28.089,12.247,22.338,51.942,17.55,12.689,6.708,35.637,12.649,71.127,11.225,8.062,127.769,3.0,5.745,64.823,22.249,23.854,15.33,17.029,5.477,11.832,5.477,3.0,19.672,39.912,6.708,21.84,35.071,12.41,6.083,3.317,10.344,1.732,14.933,2.828,14.56,55.884,3.742,8.775,4.359,7.211,17.292,9.0,7.071,4.899,1.414,12.288,9.22,1.414,5.385,5.568,5.831,2.0,11.79,2.236,13.379,7.071,1.732,3.317,5.0,6.928,2.449,8.718,5.385,10.77,1.0,6.0,1.732,2.646,12.369,1.0,1.0,1.414,6.481,6.245,3.162,3.464,3.162,2.828,2.828,8.0,2.646,1.732,3.0,6.403,36.81,5.568,5.831
worried,96.732,102.382,42.367,90.239,131.773,38.872,89.415,84.982,26.758,22.561,46.303,91.449,23.875,66.963,28.844,38.833,53.507,5.196,49.769,45.749,5.099,2.236,43.093,26.589,1.0,29.9,35.341,8.426,18.221,11.576,5.568,49.356,14.933,29.749,25.652,5.099,5.196,17.833,12.369,3.873,20.174,28.983,25.612,13.379,2.236,1.414,2.236,15.492,1.0,3.464,2.0,39.319,2.828,4.796,20.881,20.881,8.124,3.317,11.314,18.193,1.0,7.211,24.413,8.367,3.0,1.732,9.055,11.269,19.468,28.089,13.711,10.0,7.746,9.165,3.0,8.246,11.874,1.0,23.643,1.0,1.0,1.732,1.0,2.236,4.359,3.464,4.123,3.606,2.828,16.432,4.0,1.0,1.414,21.471,1.0,24.515,21.817,1.414,5.196,3.464
productive,96.291,226.173,144.817,32.031,43.532,67.179,11.446,30.43,10.488,20.881,66.378,23.108,8.062,13.416,22.45,37.054,17.72,67.831,5.831,13.784,4.359,10.536,20.688,12.41,1.414,3.317,7.416,1.0,16.492,25.593,15.875,10.44,9.592,16.371,3.464,2.646,4.472,8.185,19.875,4.69,11.576,7.81,10.198,13.638,1.414,15.33,15.264,6.0,5.831,2.449,2.0,3.0,4.69,4.69,11.705,12.41,5.0,2.828,11.0,2.828,3.742,6.633,8.426,7.483,1.414,12.649,4.243,3.162,4.69,8.124,4.359,5.385,8.426,8.246,11.705,4.69,8.718,1.0,3.0,1.0,1.0,2.0,3.162,3.742,11.747,2.236,11.705,9.0,2.236,3.464,5.657,4.243,13.601,9.487,12.767,3.464,7.348,2.0,3.317,10.77
healthy,114.647,96.83,46.043,50.931,86.868,92.39,24.062,46.551,15.524,49.071,62.032,52.297,24.062,30.265,35.93,34.986,39.205,7.071,14.967,24.413,50.1,61.392,21.977,27.731,3.873,29.866,30.43,8.775,29.496,24.718,32.696,9.055,15.33,11.747,4.899,13.266,23.749,7.616,41.94,17.029,16.673,18.947,14.933,13.115,2.449,52.631,8.544,21.564,62.0,4.69,3.873,2.646,8.66,29.155,25.593,12.369,6.245,2.236,25.846,15.684,4.899,34.117,14.697,11.619,1.414,15.395,12.649,6.325,7.55,5.099,7.746,7.55,18.974,2.449,65.146,8.124,9.381,1.0,5.568,1.0,2.236,2.828,12.207,38.781,3.162,2.646,12.369,7.937,11.958,6.403,23.495,34.684,16.763,6.782,6.245,6.403,7.616,3.873,5.657,27.313
intense,103.484,183.889,123.26,109.037,17.407,69.123,65.475,54.489,13.266,70.107,68.323,10.63,7.071,13.454,34.713,32.496,14.967,19.468,11.136,17.664,3.606,9.22,37.947,6.782,1.732,6.083,8.062,4.0,12.247,30.512,23.896,28.337,23.896,24.31,5.745,6.245,5.657,17.664,23.791,1.732,9.0,19.157,14.663,21.703,1.0,2.236,4.796,3.0,3.317,2.646,2.828,8.888,1.0,4.0,4.583,2.236,13.266,2.449,10.583,2.646,3.606,4.243,3.464,7.681,1.0,12.767,2.449,3.464,3.606,13.528,7.746,6.245,5.657,2.646,5.477,6.403,12.649,1.0,2.828,1.0,1.0,4.0,1.414,4.69,4.359,1.0,9.487,20.64,5.099,3.0,1.732,11.402,8.062,4.243,3.162,11.269,3.742,1.0,7.0,4.243
impressed,158.221,65.848,50.912,124.354,89.135,40.212,44.261,97.622,27.659,46.904,39.051,56.107,10.247,45.111,56.294,49.588,22.627,28.931,16.912,39.812,14.248,4.359,53.656,12.042,4.359,4.0,19.468,5.568,25.377,29.53,14.595,9.95,19.416,31.828,7.681,9.055,22.672,10.296,31.016,8.0,10.488,15.748,26.87,26.401,1.732,6.633,1.414,8.718,1.414,12.0,2.449,35.0,4.0,5.099,17.234,7.141,3.606,3.0,15.199,4.899,1.0,10.392,8.775,7.874,23.388,6.403,1.0,5.477,4.899,32.265,14.933,14.595,4.359,24.454,3.606,4.69,14.071,1.0,15.843,2.646,1.0,8.602,1.0,1.0,20.248,1.414,5.196,2.0,1.0,2.236,1.732,1.0,4.0,19.287,1.0,18.762,16.523,1.414,4.123,5.745
ill,79.196,24.187,14.248,48.291,27.532,19.545,60.663,24.86,10.954,11.874,10.344,12.57,8.426,11.576,31.623,29.479,15.199,2.646,6.325,8.307,6.481,1.732,9.95,8.185,2.449,10.817,7.141,4.472,10.0,9.327,4.359,13.601,10.536,5.292,12.57,3.606,3.873,14.387,4.69,1.414,8.66,17.776,5.477,6.0,5.0,1.0,5.0,4.0,2.236,3.0,2.828,5.292,1.414,4.359,10.44,4.796,5.916,4.69,5.831,5.196,2.828,5.745,8.888,4.0,1.414,2.236,8.307,5.292,7.348,1.0,4.123,3.162,4.899,3.742,6.481,4.899,3.742,1.414,9.487,1.0,1.0,2.449,3.0,196.385,1.0,1.0,3.0,2.828,1.414,3.742,3.0,41.677,3.606,16.553,2.646,110.241,9.487,1.414,5.196,1.414
capable,92.0,108.485,69.785,27.386,105.83,66.242,9.695,36.973,16.583,14.629,55.507,59.178,38.432,78.918,60.762,32.527,66.843,52.972,13.416,24.678,21.84,5.0,9.747,46.723,2.828,39.256,42.579,5.099,31.937,17.521,11.0,20.809,6.083,7.746,2.449,12.329,16.912,13.711,6.481,18.735,7.211,23.812,7.0,32.955,1.0,71.958,18.0,5.196,63.867,22.494,4.359,3.742,4.123,11.18,33.823,38.105,8.0,1.414,20.075,13.638,4.69,11.045,10.817,12.329,20.518,11.874,17.944,6.708,11.446,3.0,19.824,36.235,11.091,5.831,10.863,21.61,3.317,1.0,19.975,8.544,2.646,4.899,1.732,18.412,6.928,2.449,11.79,5.657,3.606,2.828,4.899,38.536,9.798,3.0,7.071,5.196,7.416,1.414,7.348,11.225
sweet,127.726,45.42,21.794,129.669,37.256,87.287,98.295,72.18,14.799,86.29,45.64,21.61,14.283,20.905,35.327,24.474,21.0,6.164,24.739,20.928,6.481,9.165,27.092,12.247,2.449,6.633,20.372,19.596,13.565,34.337,21.166,3.742,27.276,28.705,70.0,8.944,17.692,11.091,58.189,5.292,18.138,12.329,21.0,11.489,2.0,3.606,4.0,13.491,21.61,5.196,5.385,6.083,2.646,11.0,10.149,4.69,14.318,1.414,19.57,3.606,1.732,8.426,6.856,10.536,1.0,21.378,1.414,12.369,10.149,48.229,11.225,7.348,11.79,3.317,9.747,9.798,17.146,1.414,3.0,1.0,1.0,6.245,1.732,1.0,3.317,2.449,12.207,8.062,6.557,3.606,2.236,1.0,7.681,11.091,1.414,11.358,14.799,5.099,6.481,3.873
glad,119.975,19.519,10.817,231.307,20.421,20.396,26.87,101.922,8.246,18.439,5.099,10.954,8.602,47.508,25.573,24.021,29.9,3.606,106.672,45.1,4.359,1.732,16.971,13.379,1.414,14.318,22.249,14.866,16.371,12.45,3.873,3.162,16.462,20.273,3.464,6.782,7.746,6.325,19.596,3.317,6.928,5.0,3.0,8.775,1.414,5.099,1.0,7.141,2.828,3.464,1.732,4.796,1.0,2.449,27.568,2.236,3.464,1.414,11.619,15.264,1.0,5.745,5.0,7.746,1.414,3.0,1.414,12.806,14.248,2.0,22.583,29.189,3.317,4.359,2.828,3.742,12.806,1.0,7.071,1.0,1.0,4.0,1.0,1.0,2.449,1.732,4.69,1.414,2.828,2.236,1.0,1.0,1.414,5.196,1.0,5.657,12.806,1.732,5.196,1.414
sad,175.986,41.677,18.221,142.422,42.071,53.0,44.889,103.209,8.124,58.771,19.774,24.597,16.371,36.235,46.065,37.696,30.561,2.236,58.805,35.567,7.0,4.359,27.037,17.861,1.0,8.062,25.456,20.518,32.802,41.701,8.0,7.28,41.146,22.672,18.466,5.0,8.485,15.906,23.216,5.292,22.672,12.45,18.138,13.416,1.0,1.414,4.359,11.225,4.123,3.0,2.828,26.608,2.449,4.583,15.969,7.746,20.372,1.0,21.61,6.782,1.414,6.782,11.045,7.0,2.236,6.481,2.236,10.488,6.481,6.325,11.916,11.091,7.681,3.464,6.856,9.055,18.921,1.0,4.796,1.0,1.0,7.81,1.0,1.0,4.0,3.317,6.245,4.69,5.0,3.464,2.236,2.236,5.745,36.81,1.0,6.856,16.155,2.828,10.344,1.0
unusual,121.099,90.918,110.127,64.946,162.917,35.27,25.06,39.332,7.211,38.678,14.353,61.539,13.304,31.765,53.926,41.461,16.733,99.619,14.731,6.782,12.45,22.561,33.867,13.0,1.414,5.745,11.832,4.472,20.1,13.928,26.589,9.381,57.428,17.029,29.9,6.557,10.77,11.0,6.083,12.689,47.937,9.165,32.078,14.663,2.449,1.414,4.0,3.162,3.0,2.0,2.0,5.196,2.0,8.544,8.544,14.0,12.166,2.449,9.899,6.0,2.449,3.162,3.162,3.873,1.0,4.0,1.414,4.899,1.414,3.317,12.0,18.055,5.477,1.414,7.348,3.162,6.557,1.0,5.477,1.0,1.414,5.0,1.0,1.0,4.359,1.414,8.307,3.464,2.646,1.414,3.317,1.732,5.196,14.0,2.449,3.464,5.568,1.0,8.0,6.083
prominent,68.272,141.085,253.634,45.804,18.547,42.036,21.656,13.379,6.0,15.811,47.791,9.434,4.472,25.239,24.166,16.553,19.079,14.663,3.742,9.22,2.0,8.485,27.037,7.348,1.414,9.849,8.0,1.414,4.796,7.681,18.708,35.567,16.217,25.495,6.403,2.0,1.732,7.681,3.742,1.732,8.66,11.0,6.403,13.601,1.414,2.0,3.0,3.742,1.0,2.236,1.414,1.414,1.732,2.646,3.742,5.292,3.0,4.243,5.745,2.449,14.491,3.162,2.828,6.325,1.732,6.164,4.472,1.414,4.899,7.937,5.099,4.583,14.765,3.162,3.464,3.606,2.236,1.0,3.317,1.0,1.732,1.0,1.414,1.0,5.831,1.0,7.874,8.888,1.732,5.831,3.873,1.414,4.472,3.162,19.026,1.414,1.0,1.0,4.472,5.745
complete,45.651,154.324,133.473,48.775,96.53,51.942,11.832,21.26,17.72,24.249,24.799,56.903,18.628,17.292,27.221,7.483,9.849,4.243,12.042,14.629,6.403,16.941,5.099,19.672,2.449,73.253,21.517,92.795,23.087,6.928,25.942,5.916,11.402,3.742,1.0,10.198,15.33,9.539,3.464,14.697,6.928,30.282,2.828,4.899,1.414,27.55,4.123,22.627,10.05,5.196,76.916,1.0,21.863,9.849,10.63,8.124,6.325,2.828,8.124,4.472,1.414,7.211,31.337,10.0,4.123,8.66,6.633,7.746,17.436,2.0,4.359,4.243,51.468,1.414,10.63,48.114,1.732,1.0,3.317,1.414,24.042,6.928,1.0,1.732,2.0,4.69,6.856,8.124,14.491,3.317,2.236,4.899,12.923,2.0,2.236,2.0,2.646,1.732,4.123,15.067
conservative,100.24,178.121,107.126,27.221,33.03,39.026,64.281,19.824,8.367,33.015,35.071,20.347,17.692,11.091,29.411,38.393,13.0,27.423,9.327,9.539,4.69,34.22,14.526,11.446,3.162,6.557,6.856,6.481,16.852,10.817,35.384,28.443,27.0,10.05,10.954,2.449,5.0,11.79,12.288,5.0,25.807,9.849,3.162,10.44,3.742,3.317,3.317,23.152,3.742,2.449,3.873,48.959,23.388,7.616,8.544,5.196,5.292,2.449,7.483,9.95,42.661,25.239,3.317,13.528,1.414,10.536,2.449,3.742,4.0,24.352,4.69,6.245,6.928,1.414,11.314,2.236,12.806,1.0,7.211,1.0,1.0,3.162,4.243,1.414,4.243,3.0,4.796,6.083,3.742,2.646,4.472,2.0,6.245,4.0,72.263,3.464,8.66,6.083,4.123,9.0
full,69.871,64.653,25.377,133.143,55.073,59.489,73.878,33.196,21.471,47.17,25.318,40.976,15.969,66.618,36.0,16.125,62.73,2.236,45.804,67.58,47.149,15.033,11.489,22.605,4.69,43.463,37.497,55.669,13.928,14.663,19.774,10.392,18.111,10.392,8.124,21.448,19.209,34.161,14.318,12.53,8.246,60.655,10.05,11.958,1.414,4.243,7.141,26.038,7.141,14.629,54.955,3.0,7.746,10.909,22.472,11.269,11.446,1.0,16.155,17.0,1.414,14.832,14.731,30.05,3.317,14.526,20.567,11.958,16.031,15.33,15.0,15.264,24.86,5.477,11.091,17.205,5.916,1.0,9.11,1.0,13.964,6.633,1.0,2.449,2.236,7.416,6.325,10.0,12.41,4.796,5.196,4.123,8.544,3.873,1.414,5.657,4.359,2.0,6.708,10.817
basic,143.398,94.202,229.081,45.967,13.038,60.984,30.79,37.376,10.05,75.22,11.402,6.856,15.906,10.536,28.337,27.037,8.124,3.742,15.492,5.568,6.083,22.0,4.0,9.95,1.732,3.464,6.0,4.899,8.367,14.248,44.822,3.0,25.807,3.162,6.782,8.888,5.292,6.245,15.297,4.0,11.874,4.583,4.0,6.856,1.0,1.414,1.414,6.325,3.0,2.828,2.236,1.732,2.828,13.077,5.568,3.317,2.828,2.0,5.0,2.449,1.414,5.568,3.873,5.0,1.0,6.0,4.583,4.796,3.0,6.0,2.236,2.828,4.796,1.0,10.247,2.236,7.0,1.0,2.0,1.0,1.414,4.899,1.0,1.0,1.732,1.414,10.536,2.0,7.416,1.414,1.732,2.236,3.606,4.583,1.414,2.449,4.359,4.0,6.325,6.0
certain,37.35,73.451,33.749,60.795,128.783,46.433,18.682,23.195,15.232,64.366,77.717,60.959,27.713,29.933,65.955,7.071,14.457,6.557,12.767,22.472,28.196,20.712,6.0,19.183,4.243,26.173,11.358,146.356,8.66,4.243,87.396,14.107,12.806,5.568,3.464,76.87,14.933,6.0,2.646,37.43,7.616,18.055,8.367,21.378,1.732,11.533,2.646,5.099,11.136,11.045,32.125,3.742,2.0,10.677,9.899,19.519,4.0,1.0,6.708,4.899,2.0,4.243,24.393,4.796,2.236,1.414,3.606,3.873,14.213,3.162,9.055,4.899,8.485,10.05,8.062,30.067,4.359,1.0,3.464,1.414,50.04,8.718,1.0,1.732,1.0,2.0,3.0,1.0,10.488,4.796,3.464,1.414,2.236,3.873,1.414,2.449,2.828,1.0,6.557,36.715
satisfied,116.396,78.218,38.949,32.833,161.245,25.1,14.765,38.328,19.698,31.193,37.55,76.21,8.485,23.0,49.94,47.676,17.029,36.919,18.276,25.0,96.835,12.124,12.767,18.028,4.123,19.287,19.209,6.325,23.979,14.0,15.524,6.856,10.583,8.544,5.568,19.416,40.902,9.0,11.619,33.091,22.716,15.1,7.0,12.845,2.0,64.172,1.732,14.799,24.86,29.377,4.583,15.427,12.884,10.05,13.565,25.08,3.0,1.732,14.142,5.568,2.449,25.749,57.914,12.207,21.954,5.292,7.937,9.747,13.342,7.937,10.863,8.426,19.925,5.657,8.485,17.607,6.633,1.0,9.747,4.0,1.0,10.247,1.0,3.873,6.083,6.633,7.416,2.236,3.0,3.873,6.856,5.099,2.828,4.123,3.317,3.742,6.782,3.0,4.359,16.401
surprised,117.673,61.482,28.758,70.725,121.367,53.535,52.144,82.916,23.728,40.348,22.428,65.894,13.964,31.353,71.063,28.284,36.62,8.944,28.018,40.012,29.377,5.0,20.881,14.697,1.0,5.477,27.129,14.387,18.385,15.716,10.954,2.449,29.766,11.619,21.587,10.149,30.773,28.39,13.748,20.224,42.012,2.0,15.652,17.804,6.633,2.0,1.0,5.916,1.732,2.0,1.732,7.483,2.0,5.196,35.847,14.422,9.539,1.0,25.593,6.928,1.0,5.477,7.55,10.724,2.449,2.236,1.414,4.583,3.742,14.967,13.675,9.798,3.317,2.0,1.732,2.646,11.874,1.0,9.055,1.414,1.0,10.536,1.0,1.0,6.557,1.732,2.449,1.414,1.414,1.0,1.0,1.0,2.449,20.075,1.0,7.81,32.955,1.0,5.745,2.828
alive,30.249,72.966,32.711,47.76,46.141,32.665,8.775,26.683,89.487,5.477,11.705,34.132,32.68,19.157,17.407,4.796,244.252,2.236,15.133,18.708,12.961,2.449,5.568,25.884,3.162,26.325,27.404,14.318,32.0,7.348,2.828,4.583,3.317,5.831,5.292,6.708,11.136,5.385,2.236,4.796,7.211,15.46,3.464,6.245,1.0,43.324,3.162,4.583,6.245,9.539,3.162,5.099,2.449,8.062,25.69,37.683,4.243,1.414,18.083,9.055,6.325,3.317,11.18,4.899,1.414,6.481,16.031,6.708,10.44,1.0,13.491,11.832,17.436,2.646,3.0,20.785,2.449,1.0,10.536,1.0,3.0,5.916,1.0,3.873,1.414,4.899,2.449,2.646,3.606,3.464,2.646,11.045,5.292,3.317,2.646,1.732,4.0,2.0,3.317,2.236
reliable,88.176,169.092,171.467,33.302,52.431,62.897,11.533,21.886,13.491,31.113,62.96,27.129,8.0,22.113,23.601,44.317,12.649,62.793,8.0,42.297,27.982,14.663,14.832,27.0,1.732,5.568,8.062,3.742,18.303,18.33,28.792,10.583,7.81,7.55,1.732,17.263,22.361,6.708,15.937,17.464,11.136,4.243,14.526,13.784,2.449,15.524,4.583,8.944,11.619,3.317,3.162,2.0,4.899,7.937,8.307,14.0,3.464,2.0,15.716,4.583,8.775,19.209,7.483,29.682,1.0,7.746,3.317,5.0,20.372,3.162,5.568,5.568,9.165,2.0,8.602,6.633,5.831,1.0,3.162,1.732,1.414,12.207,1.0,1.414,4.69,2.0,13.038,3.464,1.732,1.732,8.485,2.646,9.434,8.66,1.414,3.162,4.899,2.0,4.359,15.652
cold,131.86,38.91,18.815,102.005,48.01,74.84,136.363,71.638,19.849,44.475,22.361,28.178,22.561,17.748,42.615,63.616,43.174,3.317,24.597,31.859,21.587,19.053,29.206,13.342,3.317,16.279,14.832,13.711,10.198,16.703,16.371,13.038,30.265,17.804,15.811,7.28,8.944,19.647,27.713,5.745,16.793,16.155,21.61,9.0,2.236,3.606,6.403,11.269,7.416,5.831,6.325,4.359,3.606,9.487,11.358,11.045,13.266,3.742,8.246,8.367,2.0,11.0,15.232,16.882,3.317,13.038,4.472,6.708,6.856,7.937,7.211,5.831,11.314,3.317,10.817,8.307,16.462,1.0,3.606,2.449,2.236,6.856,1.0,1.732,1.414,1.0,18.52,41.267,6.708,8.062,3.464,4.899,7.0,15.843,1.0,10.863,4.123,2.449,6.325,4.796
severe,81.222,182.45,128.23,105.537,35.341,69.354,60.514,22.978,8.832,38.588,95.666,18.708,11.832,9.487,37.094,31.654,12.124,5.196,4.243,7.211,2.828,10.488,42.485,5.568,2.646,3.464,3.162,5.385,6.856,9.165,18.735,31.032,22.561,26.363,3.317,4.359,2.0,21.517,4.69,1.414,8.124,16.432,13.528,13.077,1.732,1.0,27.532,2.828,1.0,2.646,3.464,2.0,1.0,3.606,4.123,3.162,15.492,2.828,4.69,3.162,1.0,5.0,4.359,10.536,1.414,4.796,3.162,1.732,2.449,8.66,3.317,3.606,2.646,1.732,3.317,4.796,4.243,1.0,4.0,1.414,1.414,1.414,1.414,1.732,1.414,1.732,10.63,22.627,2.646,1.0,1.732,2.449,2.646,6.164,1.414,2.646,3.0,1.0,9.95,3.317
beneficial,112.92,104.914,111.459,43.243,43.394,48.724,8.0,42.86,17.521,10.05,22.0,18.221,22.113,59.338,38.053,69.807,16.613,62.274,13.784,32.156,7.416,4.69,44.227,33.63,3.0,2.828,13.191,3.0,22.825,32.388,5.385,7.211,11.0,50.99,4.899,7.681,6.083,19.131,12.124,9.644,7.874,4.359,8.124,22.023,1.414,4.243,25.534,9.644,3.0,2.236,1.414,5.916,10.583,6.083,30.79,10.05,9.22,9.274,16.093,9.849,12.247,14.56,6.928,13.0,1.0,7.141,2.449,4.0,3.742,4.472,16.031,15.133,3.606,7.348,7.0,3.606,5.385,1.0,13.379,1.732,1.732,2.828,19.494,4.123,40.025,2.236,12.288,3.464,1.0,1.414,2.236,7.28,7.211,2.449,25.962,5.0,7.874,4.359,7.937,2.236
smaller,7.681,30.232,24.331,9.11,19.365,10.677,6.708,6.325,222.293,3.317,4.472,5.477,90.189,25.904,9.0,3.464,24.799,1.414,21.0,13.0,1.0,33.377,8.775,24.536,70.993,18.466,10.296,2.449,2.449,4.899,3.873,24.94,14.491,4.796,96.0,1.732,1.0,20.591,2.0,1.414,40.485,7.681,2.0,3.317,22.045,1.732,7.348,15.264,1.414,4.583,1.0,1.0,2.828,8.185,20.543,2.646,10.198,59.102,9.695,13.077,1.0,28.636,4.69,27.982,1.732,4.359,4.899,6.633,32.604,1.414,10.583,9.327,4.123,2.0,2.828,8.944,1.732,19.95,6.245,1.0,1.414,1.0,1.0,1.0,1.414,1.0,2.828,1.732,7.874,2.236,3.0,16.34,4.359,1.732,1.0,2.449,2.828,1.0,4.899,2.828
influential,71.351,76.851,250.733,43.932,11.958,43.451,14.036,15.937,7.746,13.304,31.257,5.745,5.568,20.322,18.894,32.619,17.635,69.195,4.359,5.916,2.236,4.899,25.865,6.782,1.0,5.0,6.557,1.0,11.446,21.794,7.681,34.467,7.55,16.941,2.0,2.236,1.732,5.745,5.831,1.0,6.164,7.55,7.874,16.0,1.0,2.236,14.491,3.0,1.0,1.414,1.414,15.232,5.831,2.646,4.899,4.243,3.317,5.745,7.071,2.646,35.903,3.162,2.236,3.162,1.732,6.083,3.606,2.828,3.162,4.359,4.796,7.211,8.718,4.123,2.646,3.464,1.732,1.0,6.0,1.0,1.0,2.0,1.732,1.414,48.353,1.414,5.568,5.477,1.732,3.317,2.828,1.0,7.28,4.123,7.28,3.0,4.359,1.0,5.568,2.646
harder,3.873,18.815,2.828,8.0,54.754,9.381,3.873,9.165,205.82,1.414,6.083,9.055,180.28,28.983,5.196,4.0,17.748,2.0,25.377,22.159,1.414,6.782,4.472,13.304,45.078,18.083,6.403,11.832,2.0,2.646,1.414,28.373,10.954,5.385,32.894,4.243,1.414,24.9,1.414,1.0,20.224,5.831,4.123,3.0,22.226,1.0,6.633,2.646,1.0,2.0,1.0,1.0,1.0,5.292,23.937,4.796,17.748,30.299,10.247,21.679,4.359,13.565,4.583,14.107,1.732,5.0,2.828,9.592,27.982,1.414,19.442,11.747,2.449,2.449,2.236,7.348,1.414,34.957,4.243,1.0,1.0,1.0,1.0,3.742,1.732,1.414,2.646,1.414,3.606,1.732,2.0,7.874,2.0,1.414,1.414,1.732,2.828,1.0,2.828,1.0
consistent,81.259,164.362,120.154,39.862,86.418,58.966,16.971,27.368,14.526,57.991,31.273,38.536,13.379,39.064,29.343,22.316,17.407,20.881,11.576,33.853,28.089,35.029,9.644,20.664,3.0,10.677,18.682,7.141,11.533,19.545,56.329,5.831,13.416,4.69,2.236,15.875,17.776,6.325,12.124,43.681,16.0,6.0,11.619,10.677,2.0,33.317,4.472,13.304,28.723,3.742,6.164,4.123,22.293,5.568,11.358,10.1,3.317,2.646,12.961,6.164,3.606,26.096,12.124,10.44,2.236,15.199,2.449,4.583,8.718,4.123,5.385,14.731,3.464,3.0,9.644,7.55,12.369,1.0,11.0,1.0,2.646,8.0,1.414,2.828,3.742,3.162,6.708,6.481,6.928,1.0,3.464,4.243,43.105,6.245,1.414,1.732,3.464,1.414,4.472,17.889
sophisticated,81.67,211.384,119.285,39.85,23.622,43.658,33.106,20.298,7.55,28.671,49.183,14.629,11.705,12.247,28.089,29.597,9.11,72.09,5.292,6.633,4.123,20.322,17.72,6.782,2.236,6.0,7.071,4.0,11.705,22.978,26.552,70.937,18.358,7.746,6.0,3.317,5.568,7.28,12.41,3.317,9.592,6.782,12.0,12.042,1.732,3.162,2.646,2.449,4.583,4.472,2.236,5.477,2.236,6.782,4.243,2.236,5.568,3.0,12.288,2.0,13.928,3.742,2.0,4.472,1.414,18.547,1.0,7.416,4.359,7.937,4.796,4.359,8.062,1.414,7.071,15.033,5.385,1.0,3.162,1.0,1.0,4.899,3.0,2.236,5.745,1.732,6.708,9.592,1.414,1.0,1.732,1.732,12.649,10.1,6.557,5.831,3.742,1.0,7.937,10.247
own,309.745,9.539,7.28,4.0,10.63,1.732,3.317,11.225,4.0,5.099,5.0,1.0,5.568,7.071,6.083,9.644,7.81,1.732,2.828,2.0,4.472,1.732,2.0,3.0,1.0,9.644,1.732,2.236,4.123,6.557,1.414,1.0,3.317,2.236,1.0,1.414,2.646,2.236,1.732,3.873,1.414,9.798,1.0,1.732,1.0,3.873,1.0,1.732,1.0,2.449,1.414,5.568,1.732,1.414,6.0,6.633,2.236,1.0,1.0,2.0,1.0,2.0,2.236,2.0,1.414,1.414,5.385,2.449,4.899,1.0,2.828,1.732,4.0,1.414,1.732,2.449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.828,2.0,1.414,1.0,2.236,1.0,2.0,1.0,1.0,3.606,1.0,1.0,1.732,1.0,2.236,1.0
poor,173.977,39.383,29.597,85.241,38.039,52.019,77.737,54.056,9.487,57.35,18.547,21.307,14.629,21.119,37.895,70.873,31.67,2.646,19.235,13.928,5.0,56.93,31.559,14.248,2.646,11.0,15.588,4.583,18.166,26.019,24.145,21.84,40.162,19.723,6.403,7.55,4.899,29.597,9.055,4.359,14.526,28.983,8.602,21.401,2.828,1.414,8.66,35.833,1.732,3.742,5.657,10.724,22.136,8.426,9.539,9.055,9.381,4.796,8.307,6.708,2.236,32.357,8.246,15.0,1.0,15.748,7.483,9.22,4.472,2.646,5.099,5.0,10.296,2.449,13.416,3.873,6.856,1.0,3.873,1.0,1.414,5.916,2.828,2.449,2.449,1.414,18.276,12.57,8.775,2.0,7.483,3.873,13.856,12.329,3.162,7.28,9.274,1.414,11.136,4.123
