hit_id,sent_id,match_id,colloc_id,sent_text,token_str,lemma_str,context_prev_id,context_prev_sent,context_next_id,context_next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg,dep_mod,json_source
nyt_eng_19941114_0130_25:16-18-19,nyt_eng_19941114_0130_25,16-18-19,nyt_eng_19941114_0130_25:18-19,It all looks as bad as it could be; and yet the picture is not quite as bleak as it appears.,it all looks as bad as it could be ; and yet the picture is not quite as bleak as it appears .,it all look as bad as it could be ; and yet the picture be not quite as bleak as it appear .,nyt_eng_19941114_0130_24,"When he spoke on Nov. 9 of working with Clinton, it was in terms of which items from the Contract could be forced down the presidential throat.",nyt_eng_19941114_0130_26,"Clinton will be forced by adversity to move in one of two directions, and either could mark an improvement.",not,as,bleak,not,as,bleak,15,17,18,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'bleak', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 15, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'bleak', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 17, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0128_56:3-4-5,nyt_eng_19941114_0128_56,3-4-5,nyt_eng_19941114_0128_56:4-5,"It is not too late for Clinton to reshuffle both the cabinet and the White House staff, possibly bringing in some Republicans  -COL-  or to shake up the State Department, where signs of grasp and command and solid bipartisan experience are desperately needed.","it is not too late for Clinton to reshuffle both the cabinet and the White House staff , possibly bringing in some Republicans : or to shake up the State Department , where signs of grasp and command and solid bipartisan experience are desperately needed .","it be not too late for Clinton to reshuffle both the cabinet and the White House staff , possibly bring in some republican : or to shake up the State Department , where sign of grasp and command and solid bipartisan experience are desperately need .",nyt_eng_19941114_0128_55,"The best hope for health-care reform, if it is not yet buried too deep, lies in existing bipartisan plans for a gradualist approach.",nyt_eng_19941114_0128_57,"Both sides, too, need to tease out the anti-government message of this election.",not,too,late,not,too,late,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'late', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'late', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'too', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0128_25:16-18-19,nyt_eng_19941114_0128_25,16-18-19,nyt_eng_19941114_0128_25:18-19,It all looks as bad as it could be; and yet the picture is not quite as bleak as it appears.,it all looks as bad as it could be ; and yet the picture is not quite as bleak as it appears .,it all look as bad as it could be ; and yet the picture be not quite as bleak as it appear .,nyt_eng_19941114_0128_24,"When he spoke on Nov. 9 of working with Clinton, it was in terms of which items from the Contract could be forced down the presidential throat.",nyt_eng_19941114_0128_26,"Clinton will be forced by adversity to move in one of two directions, and either could mark an improvement.",not,as,bleak,not,as,bleak,15,17,18,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'bleak', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 15, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'bleak', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 17, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0126_56:3-4-5,nyt_eng_19941114_0126_56,3-4-5,nyt_eng_19941114_0126_56:4-5,"It is not too late for Clinton to reshuffle both the cabinet and the White House staff, possibly bringing in some Republicans  -COL-  or to shake up the State Department, where signs of grasp and command and solid bipartisan experience are desperately needed.","it is not too late for Clinton to reshuffle both the cabinet and the White House staff , possibly bringing in some Republicans : or to shake up the State Department , where signs of grasp and command and solid bipartisan experience are desperately needed .","it be not too late for Clinton to reshuffle both the cabinet and the White House staff , possibly bring in some republican : or to shake up the State Department , where sign of grasp and command and solid bipartisan experience are desperately need .",nyt_eng_19941114_0126_55,"The best hope for health-care reform, if it is not yet buried too deep, lies in existing bipartisan plans for a gradualist approach.",nyt_eng_19941114_0126_57,"Both sides, too, need to tease out the anti-government message of this election.",not,too,late,not,too,late,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'late', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'late', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'too', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0126_25:16-18-19,nyt_eng_19941114_0126_25,16-18-19,nyt_eng_19941114_0126_25:18-19,It all looks as bad as it could be; and yet the picture is not quite as bleak as it appears.,it all looks as bad as it could be ; and yet the picture is not quite as bleak as it appears .,it all look as bad as it could be ; and yet the picture be not quite as bleak as it appear .,nyt_eng_19941114_0126_24,"When he spoke on Nov. 9 of working with Clinton, it was in terms of which items from the Contract could be forced down the presidential throat.",nyt_eng_19941114_0126_26,"Clinton will be forced by adversity to move in one of two directions, and either could mark an improvement.",not,as,bleak,not,as,bleak,15,17,18,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'bleak', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 15, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'bleak', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 17, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0122_56:3-4-5,nyt_eng_19941114_0122_56,3-4-5,nyt_eng_19941114_0122_56:4-5,"It is not too late for Clinton to reshuffle both the cabinet and the White House staff, possibly bringing in some Republicans  -COL-  or to shake up the State Department, where signs of grasp and command and solid bipartisan experience are desperately needed.","it is not too late for Clinton to reshuffle both the cabinet and the White House staff , possibly bringing in some Republicans : or to shake up the State Department , where signs of grasp and command and solid bipartisan experience are desperately needed .","it be not too late for Clinton to reshuffle both the cabinet and the White House staff , possibly bring in some republican : or to shake up the State Department , where sign of grasp and command and solid bipartisan experience are desperately need .",nyt_eng_19941114_0122_55,"The best hope for health-care reform, if it is not yet buried too deep, lies in existing bipartisan plans for a gradualist approach.",nyt_eng_19941114_0122_57,"Both sides, too, need to tease out the anti-government message of this election.",not,too,late,not,too,late,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'late', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'late', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'too', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0122_25:16-18-19,nyt_eng_19941114_0122_25,16-18-19,nyt_eng_19941114_0122_25:18-19,It all looks as bad as it could be; and yet the picture is not quite as bleak as it appears.,it all looks as bad as it could be ; and yet the picture is not quite as bleak as it appears .,it all look as bad as it could be ; and yet the picture be not quite as bleak as it appear .,nyt_eng_19941114_0122_24,"When he spoke on Nov. 9 of working with Clinton, it was in terms of which items from the Contract could be forced down the presidential throat.",nyt_eng_19941114_0122_26,"Clinton will be forced by adversity to move in one of two directions, and either could mark an improvement.",not,as,bleak,not,as,bleak,15,17,18,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'bleak', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 15, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'bleak', 'ix': 18, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 17, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0102_17:4-5-6,nyt_eng_19941114_0102_17,4-5-6,nyt_eng_19941114_0102_17:5-6,"-LBQ-  People were not only frustrated but fearful, saying things like, ` This is looking like a scarier place to live,  -RDQ-  ' said Deborah Johnson-Rolon, co-chairwoman of the task force, a national organization that advocates equality and civil rights for homosexuals.","`` People were not only frustrated but fearful , saying things like , ` This is looking like a scarier place to live , '' ' said Deborah Johnson-Rolon , co-chairwoman of the task force , a national organization that advocates equality and civil rights for homosexuals .","`` people be not only frustrated but fearful , say thing like , ` this is look like a scarier place to live , '' ' say Deborah Johnson-Rolon , co-chairwoman of the task force , a national organization that advocate equality and civil rights for homosexual .",nyt_eng_19941114_0102_16,"When some 1,000 gay and lesbian organizers from around the country began arriving on Wednesday for the five-day strategy session convened by the task force, they did so knowing that political allies like Gov. Ann Richards of Texas had gone down to defeat.",nyt_eng_19941114_0102_18,"She said the mood changed as word spread that two dozen gay officials had been elected and that Measure 13 in Oregon and a similar measure, Proposition 1 in Idaho, had been rejected, although a similar initiative passed in Alachua County, Fla., whose seat is Gainesville.",not,only,frustrated,not,only,frustrated,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'frustrated', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'frustrated', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'only', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0059_53:09-11-12,nyt_eng_19941114_0059_53,09-11-12,nyt_eng_19941114_0059_53:11-12,"-LBQ-  Mishima's narrative skill  -RDQ-  has  -LBQ-  seldom been more apparent,  -RDQ-  Edward Seidensticker said here in 1965.","`` Mishima 's narrative skill '' has `` seldom been more apparent , '' Edward Seidensticker said here in 1965 .","`` Mishima 's narrative skill '' has `` seldom be more apparent , '' Edward Seidensticker say here in 1965 .",nyt_eng_19941114_0059_52,with a ship's officer who falls in love with the mother of a young boy; her son belongs to a vicious gang determined to make the sailor pay for his softness.,nyt_eng_19941114_0059_54,BETTER TIMES THAN THESE,seldom,more,apparent,seldom,more,apparent,8,10,11,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'apparent', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'seldom', 'ix': 8, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'apparent', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'more', 'ix': 10, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0050_17:07-09-10,nyt_eng_19941114_0050_17,07-09-10,nyt_eng_19941114_0050_17:09-10,"Other than that, they could hardly be more different from one another on the surface.","other than that , they could hardly be more different from one another on the surface .","other than that , they could hardly be more different from one another on the surface .",nyt_eng_19941114_0050_16,"Neither Bill Frist nor Fred Dalton Thompson, who won the state's two Senate seats, had ever held elected office.",nyt_eng_19941114_0050_18,"Frist is a wealthy heart surgeon, a smooth and handsome Princeton graduate with a photogenic family.",hardly,more,different,hardly,more,different,6,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'different', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'hardly', 'ix': 6, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'different', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'more', 'ix': 8, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0044_13:7-8-9,nyt_eng_19941114_0044_13,7-8-9,nyt_eng_19941114_0044_13:8-9,Perhaps tailoring and dry-cleaning costs aren't as important as issues like bias in the workplace.,perhaps tailoring and dry-cleaning costs are n't as important as issues like bias in the workplace .,perhaps tailoring and dry-cleaning cost be not as important as issue like bias in the workplace .,nyt_eng_19941114_0044_12,"But that brings up the larger question  -COL-  In an era when women are speaking out more and more about discrimination of all kinds -LRB- and when courts and many people are listening -RRB-, how is it that makers of clothing can still get away with practices that date to the time of hoop skirts and bustles?",nyt_eng_19941114_0044_14,Women in their mid-50s or older face an additional clothing hurdle.,not,as,important,n't,as,important,6,7,8,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'important', 'ix': 8, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 6, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'important', 'ix': 8, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 7, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0041_8:10-12-13,nyt_eng_19941114_0041_8,10-12-13,nyt_eng_19941114_0041_8:12-13,"The hollowness of the dream of Afro-Asian commonality is never so starkly evident as when Pacific Rim countries get together, a number of them boasting higher living standards than some European nations.","the hollowness of the dream of Afro-Asian commonality is never so starkly evident as when Pacific Rim countries get together , a number of them boasting higher living standards than some European nations .","the hollowness of the dream of afro-asian commonality be never so starkly evident as when Pacific Rim country get together , a number of they boast higher living standard than some european nation .",nyt_eng_19941114_0041_7,"The agenda for Bogor, where the heirs of the Bandung generation plan to talk mostly about economic liberalization, competition for foreign investment and free trade, is its obituary.",nyt_eng_19941114_0041_9,Nehru's India is barely on the horizon of this world; Nkrumah's Africa isn't even in the picture.,never,starkly,evident,never,starkly,evident,9,11,12,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'evident', 'ix': 12, 'xpos': 'JJ'}, 'target': {'lemma': 'never', 'ix': 9, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'evident', 'ix': 12, 'xpos': 'JJ'}, 'target': {'lemma': 'starkly', 'ix': 11, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0034_37:26-27-28,nyt_eng_19941114_0034_37,26-27-28,nyt_eng_19941114_0034_37:27-28,"As late as 1989, Mikhail Gorbachev tried to fire Starkov, when Argumenty i Fakty printed a poll suggesting that the great democrat was not very popular.","as late as 1989 , Mikhail Gorbachev tried to fire Starkov , when Argumenty i Fakty printed a poll suggesting that the great democrat was not very popular .","as late as 1989 , Mikhail Gorbachev try to fire Starkov , when Argumenty i Fakty print a poll suggest that the great democrat be not very popular .",nyt_eng_19941114_0034_36,"Still, central control is much weaker.",nyt_eng_19941114_0034_38,"-LBQ-  That kind of direct pressure doesn't happen any more,  -RDQ-  Starkov said.",not,very,popular,not,very,popular,25,26,27,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'popular', 'ix': 27, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 25, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'popular', 'ix': 27, 'xpos': 'JJ'}, 'target': {'lemma': 'very', 'ix': 26, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941114_0034_35:7-8-9,nyt_eng_19941114_0034_35,7-8-9,nyt_eng_19941114_0034_35:8-9,In many cases the leadership isn't that interested in the whole country understanding what's really going on in Moscow.  -RDQ-,in many cases the leadership is n't that interested in the whole country understanding what 's really going on in Moscow . '',in many case the leadership be not that interested in the whole country understand what 's really go on in Moscow . '',nyt_eng_19941114_0034_34,"Asked about this two-way ignorance, Tretyakov said  -COL-   -LBQ-  It's a bit dangerous, but also inevitable, because in current conditions many communications links have broken down.",nyt_eng_19941114_0034_36,"Still, central control is much weaker.",not,that,interested,n't,that,interested,6,7,8,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'interested', 'ix': 8, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 6, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'interested', 'ix': 8, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 7, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941113_0196_17:4-5-6,nyt_eng_19941113_0196_17,4-5-6,nyt_eng_19941113_0196_17:5-6,"-LBQ-  People were not only frustrated but fearful, saying things like, ` This is looking like a scarier place to live,  -RDQ-  ' said Deborah Johnson-Rolon, co-chairwoman of the task force, a national organization that advocates equality and civil rights for homosexuals.","`` People were not only frustrated but fearful , saying things like , ` This is looking like a scarier place to live , '' ' said Deborah Johnson-Rolon , co-chairwoman of the task force , a national organization that advocates equality and civil rights for homosexuals .","`` people be not only frustrated but fearful , say thing like , ` this is look like a scarier place to live , '' ' say Deborah Johnson-Rolon , co-chairwoman of the task force , a national organization that advocate equality and civil rights for homosexual .",nyt_eng_19941113_0196_16,"When some 1,000 gay and lesbian organizers from around the country began arriving on Wednesday for the five-day strategy session convened by the task force, they did so knowing that political allies like Gov. Ann Richards of Texas had gone down to defeat.",nyt_eng_19941113_0196_18,"She said the mood changed as word spread that two dozen gay officials had been elected and that Measure 13 in Oregon and a similar measure, Proposition 1 in Idaho, had been rejected, although a similar initiative passed in Alachua County, Fla., whose seat is Gainesville.",not,only,frustrated,not,only,frustrated,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'frustrated', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'frustrated', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'only', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941113_0195_17:4-5-6,nyt_eng_19941113_0195_17,4-5-6,nyt_eng_19941113_0195_17:5-6,"-LBQ-  People were not only frustrated but fearful, saying things like, ` This is looking like a scarier place to live,  -RDQ-  ' said Deborah Johnson-Rolon, co-chairwoman of the task force, a national organization that advocates equality and civil rights for homosexuals.","`` People were not only frustrated but fearful , saying things like , ` This is looking like a scarier place to live , '' ' said Deborah Johnson-Rolon , co-chairwoman of the task force , a national organization that advocates equality and civil rights for homosexuals .","`` people be not only frustrated but fearful , say thing like , ` this is look like a scarier place to live , '' ' say Deborah Johnson-Rolon , co-chairwoman of the task force , a national organization that advocate equality and civil rights for homosexual .",nyt_eng_19941113_0195_16,"When some 1,000 gay and lesbian organizers from around the country began arriving on Wednesday for the five-day strategy session convened by the task force, they did so knowing that political allies like Gov. Ann Richards of Texas had gone down to defeat.",nyt_eng_19941113_0195_18,"She said the mood changed as word spread that two dozen gay officials had been elected and that Measure 13 in Oregon and a similar measure, Proposition 1 in Idaho, had been rejected, although a similar initiative passed in Alachua County, Fla., whose seat is Gainesville.",not,only,frustrated,not,only,frustrated,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'frustrated', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'frustrated', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'only', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941113_0147_11:15-17-18,nyt_eng_19941113_0147_11,15-17-18,nyt_eng_19941113_0147_11:17-18,"Some experts say that the militia members, despite their tough talk, are not as dangerously militant as the small movements of other armed conspiracy theorists, like the Aryan Nation and Posse Comitatus.","some experts say that the militia members , despite their tough talk , are not as dangerously militant as the small movements of other armed conspiracy theorists , like the Aryan Nation and Posse Comitatus .","some expert say that the militia member , despite they tough talk , be not as dangerously militant as the small movement of other armed conspiracy theorist , like the Aryan Nation and Posse Comitatus .",nyt_eng_19941113_0147_10,"But, the experts contend, the numbers are not as important as what the movement represents  -COL-  alienation so acute among a small group of Americans that they are arming themselves against what they see as an apocalyptic takeover.",nyt_eng_19941113_0147_12,"But, by all accounts, the militia movement is a much more widespread phenomenon, involving many more people in every region of the country, linked together by computer networks, fax, shortwave radio, home-produced videos and desk-top publishing.",not,dangerously,militant,not,dangerously,militant,14,16,17,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'militant', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 14, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'militant', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'dangerously', 'ix': 16, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941113_0147_10:10-11-12,nyt_eng_19941113_0147_10,10-11-12,nyt_eng_19941113_0147_10:11-12,"But, the experts contend, the numbers are not as important as what the movement represents  -COL-  alienation so acute among a small group of Americans that they are arming themselves against what they see as an apocalyptic takeover.","but , the experts contend , the numbers are not as important as what the movement represents : alienation so acute among a small group of Americans that they are arming themselves against what they see as an apocalyptic takeover .","but , the expert contend , the number be not as important as what the movement represent : alienation so acute among a small group of Americans that they are arm themselves against what they see as a apocalyptic takeover .",nyt_eng_19941113_0147_09,,nyt_eng_19941113_0147_11,"Some experts say that the militia members, despite their tough talk, are not as dangerously militant as the small movements of other armed conspiracy theorists, like the Aryan Nation and Posse Comitatus.",not,as,important,not,as,important,9,10,11,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'important', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 9, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'important', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 10, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941113_0096_11:15-17-18,nyt_eng_19941113_0096_11,15-17-18,nyt_eng_19941113_0096_11:17-18,"Some experts say that the militia members, despite their tough talk, are not as dangerously militant as the small movements of other armed conspiracy theorists, like the Aryan Nation and Posse Comitatus.","some experts say that the militia members , despite their tough talk , are not as dangerously militant as the small movements of other armed conspiracy theorists , like the Aryan Nation and Posse Comitatus .","some expert say that the militia member , despite they tough talk , be not as dangerously militant as the small movement of other armed conspiracy theorist , like the Aryan Nation and Posse Comitatus .",nyt_eng_19941113_0096_10,"But, the experts contend, the numbers are not as important as what the movement represents  -COL-  alienation so acute among a small group of Americans that they are arming themselves against what they see as an apocalyptic takeover.",nyt_eng_19941113_0096_12,"But, by all accounts, the militia movement is a much more widespread phenomenon, involving many more people in every region of the country, linked together by computer networks, fax, shortwave radio, home-produced videos and desk-top publishing.",not,dangerously,militant,not,dangerously,militant,14,16,17,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'militant', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 14, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'militant', 'ix': 17, 'xpos': 'JJ'}, 'target': {'lemma': 'dangerously', 'ix': 16, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941113_0096_10:10-11-12,nyt_eng_19941113_0096_10,10-11-12,nyt_eng_19941113_0096_10:11-12,"But, the experts contend, the numbers are not as important as what the movement represents  -COL-  alienation so acute among a small group of Americans that they are arming themselves against what they see as an apocalyptic takeover.","but , the experts contend , the numbers are not as important as what the movement represents : alienation so acute among a small group of Americans that they are arming themselves against what they see as an apocalyptic takeover .","but , the expert contend , the number be not as important as what the movement represent : alienation so acute among a small group of Americans that they are arm themselves against what they see as a apocalyptic takeover .",nyt_eng_19941113_0096_09,,nyt_eng_19941113_0096_11,"Some experts say that the militia members, despite their tough talk, are not as dangerously militant as the small movements of other armed conspiracy theorists, like the Aryan Nation and Posse Comitatus.",not,as,important,not,as,important,9,10,11,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'important', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 9, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'important', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 10, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
nyt_eng_19941113_0017_53:09-11-12,nyt_eng_19941113_0017_53,09-11-12,nyt_eng_19941113_0017_53:11-12,"-LBQ-  Mishima's narrative skill  -RDQ-  has  -LBQ-  seldom been more apparent,  -RDQ-  Edward Seidensticker said here in 1965.","`` Mishima 's narrative skill '' has `` seldom been more apparent , '' Edward Seidensticker said here in 1965 .","`` Mishima 's narrative skill '' has `` seldom be more apparent , '' Edward Seidensticker say here in 1965 .",nyt_eng_19941113_0017_52,with a ship's officer who falls in love with the mother of a young boy; her son belongs to a vicious gang determined to make the sailor pay for his softness.,nyt_eng_19941113_0017_54,BETTER TIMES THAN THESE,seldom,more,apparent,seldom,more,apparent,8,10,11,"{'node': 'neg', 'contiguous': False, 'relation': 'advmod', 'head': {'lemma': 'apparent', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'seldom', 'ix': 8, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'apparent', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'more', 'ix': 10, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199411.json
