hit_id,status,colloc,adv,adj,sent_text,sent_id,adv_index
nyt_eng_19960508_1300_50:15,discard,that_big,that,big,"The Big Three aside , some of the more entertaining web sites are not that big .",nyt_eng_19960508_1300_50,15
nyt_eng_19960508_1300_50:15,keep,that_big,that,big,"The Big Three aside , some of the more entertaining web sites are not that big .",nyt_eng_19960508_1300_50,15
nyt_eng_19960513_0484_26:21,discard,very_high,very,high,"Initially , Rehnquist 's opinion made it clear that the standard for actually proving a case of selective prosecution was very high , given the tradition of judicial deference to prosecutorial decision-making and the need , in cases involving race , to show that the government was motivated by a discriminatory purpose .",nyt_eng_19960513_0484_26,21
nyt_eng_19960513_0484_26:21,keep,very_high,very,high,"Initially , Rehnquist 's opinion made it clear that the standard for actually proving a case of selective prosecution was very high , given the tradition of judicial deference to prosecutorial decision-making and the need , in cases involving race , to show that the government was motivated by a discriminatory purpose .",nyt_eng_19960513_0484_26,21
nyt_eng_19960513_0594_11:10,discard,writ_large,writ,large,"So far this season , that chronicle has been writ large .",nyt_eng_19960513_0594_11,10
nyt_eng_19960513_0594_11:10,keep,writ_large,writ,large,"So far this season , that chronicle has been writ large .",nyt_eng_19960513_0594_11,10
nyt_eng_19960514_0265_19:21,discard,too_small,too,small,"Wall Street has considered Allergan , which makes contact lens solutions and pharmaceuticals , a takeover target because it 's too small to remain independent , and has several promising new drugs in development .",nyt_eng_19960514_0265_19,21
nyt_eng_19960514_0265_19:21,keep,too_small,too,small,"Wall Street has considered Allergan , which makes contact lens solutions and pharmaceuticals , a takeover target because it 's too small to remain independent , and has several promising new drugs in development .",nyt_eng_19960514_0265_19,21
nyt_eng_19960515_0004_1:31,discard,so_cynical,so,cynical,"The recent attacks on U.S. Attorney Janet Napolitano by presumptive presidential nominee Bob Dole , Iowa Sen. Charles Grassley and Arizona Rep. Matt Salmon illustrate perfectly why voters today are so cynical about politics .",nyt_eng_19960515_0004_1,31
nyt_eng_19960515_0004_1:31,keep,so_cynical,so,cynical,"The recent attacks on U.S. Attorney Janet Napolitano by presumptive presidential nominee Bob Dole , Iowa Sen. Charles Grassley and Arizona Rep. Matt Salmon illustrate perfectly why voters today are so cynical about politics .",nyt_eng_19960515_0004_1,31
nyt_eng_19960515_0007_1:31,discard,so_cynical,so,cynical,"The recent attacks on U.S. Attorney Janet Napolitano by presumptive presidential nominee Bob Dole , Iowa Sen. Charles Grassley and Arizona Rep. Matt Salmon illustrate perfectly why voters today are so cynical about politics .",nyt_eng_19960515_0007_1,31
nyt_eng_19960515_0007_1:31,keep,so_cynical,so,cynical,"The recent attacks on U.S. Attorney Janet Napolitano by presumptive presidential nominee Bob Dole , Iowa Sen. Charles Grassley and Arizona Rep. Matt Salmon illustrate perfectly why voters today are so cynical about politics .",nyt_eng_19960515_0007_1,31
nyt_eng_19960515_0432_21:8,discard,truly_famous,truly,famous,"Alas , Dave , you 're not truly famous until you 've been backlashed .",nyt_eng_19960515_0432_21,8
nyt_eng_19960515_0432_21:8,keep,truly_famous,truly,famous,"Alas , Dave , you 're not truly famous until you 've been backlashed .",nyt_eng_19960515_0432_21,8
nyt_eng_19960515_0531_8:9,discard,very_quiet,very,quiet,"-LBQ-  Historically , older gays and lesbians were very quiet in the suburbs ,  -RDQ-  said Jeffrey J. Vitale , president of Overlooked Opinions , a market research firm in Chicago that studies the homosexual and bisexual population .",nyt_eng_19960515_0531_8,9
nyt_eng_19960515_0531_8:9,keep,very_quiet,very,quiet,"-LBQ-  Historically , older gays and lesbians were very quiet in the suburbs ,  -RDQ-  said Jeffrey J. Vitale , president of Overlooked Opinions , a market research firm in Chicago that studies the homosexual and bisexual population .",nyt_eng_19960515_0531_8,9
nyt_eng_19960515_0712_12:8,discard,altogether_different,altogether,different,"His body language late Tuesday night was altogether different from what it was in Houston two years ago , when the title was right in front of his eyes , or even last spring , when his finger roll against Indiana popped off the back rim and the Knicks officially became a team that could n't get out of the second round .",nyt_eng_19960515_0712_12,8
nyt_eng_19960515_0712_12:8,keep,altogether_different,altogether,different,"His body language late Tuesday night was altogether different from what it was in Houston two years ago , when the title was right in front of his eyes , or even last spring , when his finger roll against Indiana popped off the back rim and the Knicks officially became a team that could n't get out of the second round .",nyt_eng_19960515_0712_12,8
nyt_eng_19960515_0725_42:8,discard,completely_quiet,completely,quiet,"-LBQ-  Other times , it will be completely quiet in here , and then my dog will run through and set everything off .  -RDQ-",nyt_eng_19960515_0725_42,8
nyt_eng_19960515_0725_42:8,keep,completely_quiet,completely,quiet,"-LBQ-  Other times , it will be completely quiet in here , and then my dog will run through and set everything off .  -RDQ-",nyt_eng_19960515_0725_42,8
nyt_eng_19960515_0757_1:18,discard,as_monumental,as,monumental,"But for all its distortion , the scale of New York New York 's make-believe is almost as monumental as the real thing .",nyt_eng_19960515_0757_1,18
nyt_eng_19960515_0757_1:18,keep,as_monumental,as,monumental,"But for all its distortion , the scale of New York New York 's make-believe is almost as monumental as the real thing .",nyt_eng_19960515_0757_1,18
nyt_eng_19960516_0062_4:14,discard,also_open,also,open,"The U.S. , Japanese and other Asian markets except for Indonesia 's are also open .",nyt_eng_19960516_0062_4,14
nyt_eng_19960516_0062_4:14,keep,also_open,also,open,"The U.S. , Japanese and other Asian markets except for Indonesia 's are also open .",nyt_eng_19960516_0062_4,14
nyt_eng_19960516_0137_1:18,discard,as_monumental,as,monumental,"But for all its distortion , the scale of New York New York 's make-believe is almost as monumental as the real thing .",nyt_eng_19960516_0137_1,18
nyt_eng_19960516_0137_1:18,keep,as_monumental,as,monumental,"But for all its distortion , the scale of New York New York 's make-believe is almost as monumental as the real thing .",nyt_eng_19960516_0137_1,18
nyt_eng_19960516_0493_4:10,discard,reasonably_strong,reasonably,strong,"-LBQ-  The U.S. housing starts number this morning was reasonably strong and that got people nervous ,  -RDQ-  said Rob Kristal , a money market trader at Crown Life Investment Management Inc. in Regina , Saskatchewan .",nyt_eng_19960516_0493_4,10
nyt_eng_19960516_0493_4:10,keep,reasonably_strong,reasonably,strong,"-LBQ-  The U.S. housing starts number this morning was reasonably strong and that got people nervous ,  -RDQ-  said Rob Kristal , a money market trader at Crown Life Investment Management Inc. in Regina , Saskatchewan .",nyt_eng_19960516_0493_4,10
nyt_eng_19960516_0582_32:33,discard,as_cute,as,cute,"As a journalist , I have some problems with Fox making the players the stars of their own MTV-style films because when you meet players up close , they are not necessarily as cute as they seem on these well-produced snippets .",nyt_eng_19960516_0582_32,33
nyt_eng_19960516_0582_32:33,keep,as_cute,as,cute,"As a journalist , I have some problems with Fox making the players the stars of their own MTV-style films because when you meet players up close , they are not necessarily as cute as they seem on these well-produced snippets .",nyt_eng_19960516_0582_32,33
nyt_eng_19960516_0727_40:13,discard,so_exciting,so,exciting,"-LBQ-  This is my fourth graduation , and each time it 's so exciting .  -RDQ-",nyt_eng_19960516_0727_40,13
nyt_eng_19960516_0727_40:13,keep,so_exciting,so,exciting,"-LBQ-  This is my fourth graduation , and each time it 's so exciting .  -RDQ-",nyt_eng_19960516_0727_40,13
nyt_eng_19960517_0326_35:6,discard,as_dumb,as,dumb,Closing the gym is just as dumb .,nyt_eng_19960517_0326_35,6
nyt_eng_19960517_0326_35:6,keep,as_dumb,as,dumb,Closing the gym is just as dumb .,nyt_eng_19960517_0326_35,6
nyt_eng_19960518_0403_11:32,discard,too_injured,too,injured,"After Game 6 against the Red Wings , during which Casey was kneed in the head by Detroit 's Darren McCarty , Keenan made it sound as if Casey were far too injured to play Game 7 .",nyt_eng_19960518_0403_11,32
nyt_eng_19960518_0403_11:32,keep,too_injured,too,injured,"After Game 6 against the Red Wings , during which Casey was kneed in the head by Detroit 's Darren McCarty , Keenan made it sound as if Casey were far too injured to play Game 7 .",nyt_eng_19960518_0403_11,32
nyt_eng_19960519_0281_42:6,discard,particularly_difficult,particularly,difficult,"This message massaging has been particularly difficult , one imagines , for Peres .",nyt_eng_19960519_0281_42,6
nyt_eng_19960519_0281_42:6,keep,particularly_difficult,particularly,difficult,"This message massaging has been particularly difficult , one imagines , for Peres .",nyt_eng_19960519_0281_42,6
nyt_eng_19960519_0326_23:10,discard,equally_good,equally,good,"An amateur in the best sense , she is equally good at explaining why the Middle East has captured her imagination since she was a student at Barnard in 1971 .",nyt_eng_19960519_0326_23,10
nyt_eng_19960519_0326_23:10,keep,equally_good,equally,good,"An amateur in the best sense , she is equally good at explaining why the Middle East has captured her imagination since she was a student at Barnard in 1971 .",nyt_eng_19960519_0326_23,10
nyt_eng_19960519_0437_26:15,discard,as_dry,as,dry,"All around them , as far as the eye could see , it was as dry as a bone .",nyt_eng_19960519_0437_26,15
nyt_eng_19960519_0437_26:15,keep,as_dry,as,dry,"All around them , as far as the eye could see , it was as dry as a bone .",nyt_eng_19960519_0437_26,15
nyt_eng_19960520_0209_18:14,discard,basically_mercantile,basically,mercantile,"Some sites are dutiful , some adoring , some perfunctory and some are basically mercantile -LRB-  -LBQ-  Wanna buy some tapes !  -RDQ-  -RRB-",nyt_eng_19960520_0209_18,14
nyt_eng_19960520_0209_18:14,keep,basically_mercantile,basically,mercantile,"Some sites are dutiful , some adoring , some perfunctory and some are basically mercantile -LRB-  -LBQ-  Wanna buy some tapes !  -RDQ-  -RRB-",nyt_eng_19960520_0209_18,14
nyt_eng_19960521_0420_14:12,discard,overly_oppressive,overly,oppressive,The record heat wave in the Northeast this week was not overly oppressive .,nyt_eng_19960521_0420_14,12
nyt_eng_19960521_0420_14:12,keep,overly_oppressive,overly,oppressive,The record heat wave in the Northeast this week was not overly oppressive .,nyt_eng_19960521_0420_14,12
nyt_eng_19960522_0026_24:19,discard,often_incapable,often,incapable,"This time , particularly with the game on the line in the final minutes , the Magic was often incapable of even creating a shot .",nyt_eng_19960522_0026_24,19
nyt_eng_19960522_0026_24:19,keep,often_incapable,often,incapable,"This time , particularly with the game on the line in the final minutes , the Magic was often incapable of even creating a shot .",nyt_eng_19960522_0026_24,19
nyt_eng_19960522_0415_19:6,discard,nearly_clear,nearly,clear,"One moment the sky is nearly clear , the next mostly cloudy , then back to clear .",nyt_eng_19960522_0415_19,6
nyt_eng_19960522_0415_19:6,keep,nearly_clear,nearly,clear,"One moment the sky is nearly clear , the next mostly cloudy , then back to clear .",nyt_eng_19960522_0415_19,6
nyt_eng_19960522_0763_48:6,discard,just_happy,just,happy,"-LBQ-  Last time we were just happy to be there ,  -RDQ-  added Lindner .",nyt_eng_19960522_0763_48,6
nyt_eng_19960522_0763_48:6,keep,just_happy,just,happy,"-LBQ-  Last time we were just happy to be there ,  -RDQ-  added Lindner .",nyt_eng_19960522_0763_48,6
nyt_eng_19960522_0804_15:28,discard,iconoclastically_liberal,iconoclastically,liberal,"Fred Barnes , the magazine 's executive editor , called it  -LBQ-  iconoclastically conservative  -RDQ-  the way The New Republic , his former employer , was  -LBQ-  iconoclastically liberal .  -RDQ-",nyt_eng_19960522_0804_15,28
nyt_eng_19960522_0804_15:28,keep,iconoclastically_liberal,iconoclastically,liberal,"Fred Barnes , the magazine 's executive editor , called it  -LBQ-  iconoclastically conservative  -RDQ-  the way The New Republic , his former employer , was  -LBQ-  iconoclastically liberal .  -RDQ-",nyt_eng_19960522_0804_15,28
nyt_eng_19960523_0297_22:15,discard,completely_honest,completely,honest,-LBQ-  It 's the only way I can make it clear that I 'm completely honest .  -RDQ-,nyt_eng_19960523_0297_22,15
nyt_eng_19960523_0297_22:15,keep,completely_honest,completely,honest,-LBQ-  It 's the only way I can make it clear that I 'm completely honest .  -RDQ-,nyt_eng_19960523_0297_22,15
nyt_eng_19960523_0611_7:22,discard,physically_sick,physically,sick,"On her syndicated show ,  -LBQ-  Live with Regis & Kathie Lee ,  -RDQ-  Mrs. Gifford said ,  -LBQ-  I was physically sick to my stomach  -RDQ-  upon learning about the sweatshop .",nyt_eng_19960523_0611_7,22
nyt_eng_19960523_0611_7:22,keep,physically_sick,physically,sick,"On her syndicated show ,  -LBQ-  Live with Regis & Kathie Lee ,  -RDQ-  Mrs. Gifford said ,  -LBQ-  I was physically sick to my stomach  -RDQ-  upon learning about the sweatshop .",nyt_eng_19960523_0611_7,22
nyt_eng_19960523_0625_1:23,discard,as_strong,as,strong,"Japanese stocks fell , led by banking and electronics issues , amid concern that earnings growth this fiscal year wo n't be as strong as investors had hoped .",nyt_eng_19960523_0625_1,23
nyt_eng_19960523_0625_1:23,keep,as_strong,as,strong,"Japanese stocks fell , led by banking and electronics issues , amid concern that earnings growth this fiscal year wo n't be as strong as investors had hoped .",nyt_eng_19960523_0625_1,23
nyt_eng_19960524_0648_30:7,discard,cautiously_optimistic,cautiously,optimistic,A Finance Ministry official Friday was cautiously optimistic .,nyt_eng_19960524_0648_30,7
nyt_eng_19960524_0648_30:7,keep,cautiously_optimistic,cautiously,optimistic,A Finance Ministry official Friday was cautiously optimistic .,nyt_eng_19960524_0648_30,7
nyt_eng_19960527_0440_27:12,discard,too_young,too,young,"-LBQ-  A lot of times I say , ` I 'm too young for this ,  -RDQ-  ' Ms. Rodriguez said , only half-joking .",nyt_eng_19960527_0440_27,12
nyt_eng_19960527_0440_27:12,keep,too_young,too,young,"-LBQ-  A lot of times I say , ` I 'm too young for this ,  -RDQ-  ' Ms. Rodriguez said , only half-joking .",nyt_eng_19960527_0440_27,12
nyt_eng_19960528_0697_36:10,discard,absolutely_correct,absolutely,correct,"-LBQ-  First , that not everything Clinton did was absolutely correct .",nyt_eng_19960528_0697_36,10
nyt_eng_19960528_0697_36:10,keep,absolutely_correct,absolutely,correct,"-LBQ-  First , that not everything Clinton did was absolutely correct .",nyt_eng_19960528_0697_36,10
nyt_eng_19960530_0413_9:9,discard,sometimes_hard,sometimes,hard,"New Wave or no , the story is sometimes hard to follow , though the local color is evocative , and Mr. Mambety 's mix of neo-realism and fantasy kindles a feeling of aimless longing .",nyt_eng_19960530_0413_9,9
nyt_eng_19960530_0413_9:9,keep,sometimes_hard,sometimes,hard,"New Wave or no , the story is sometimes hard to follow , though the local color is evocative , and Mr. Mambety 's mix of neo-realism and fantasy kindles a feeling of aimless longing .",nyt_eng_19960530_0413_9,9
nyt_eng_19960530_0659_2:6,discard,extremely_grateful,extremely,grateful,"-LBQ-  Governor , we are extremely grateful ,  -RDQ-  said Michael Graney , the new vice president of prison guards ' union Council 82 , joining Pataki for the bill-signing event on the east steps of the Capitol .",nyt_eng_19960530_0659_2,6
nyt_eng_19960530_0659_2:6,keep,extremely_grateful,extremely,grateful,"-LBQ-  Governor , we are extremely grateful ,  -RDQ-  said Michael Graney , the new vice president of prison guards ' union Council 82 , joining Pataki for the bill-signing event on the east steps of the Capitol .",nyt_eng_19960530_0659_2,6
nyt_eng_19960530_0751_19:22,discard,probably_right,probably,right,"George Seich , another union man at Mark 's Tavern , felt the verdict by the Arkansas jury Tuesday was  -LBQ-  probably right , the proof was in the documents .  -RDQ-",nyt_eng_19960530_0751_19,22
nyt_eng_19960530_0751_19:22,keep,probably_right,probably,right,"George Seich , another union man at Mark 's Tavern , felt the verdict by the Arkansas jury Tuesday was  -LBQ-  probably right , the proof was in the documents .  -RDQ-",nyt_eng_19960530_0751_19,22
nyt_eng_19960531_0617_21:16,discard,remarkably_optimistic,remarkably,optimistic,"For experts so aware that they face a self-reinforcing problem , the meeting Wednesday was remarkably optimistic .",nyt_eng_19960531_0617_21,16
nyt_eng_19960531_0617_21:16,keep,remarkably_optimistic,remarkably,optimistic,"For experts so aware that they face a self-reinforcing problem , the meeting Wednesday was remarkably optimistic .",nyt_eng_19960531_0617_21,16
nyt_eng_19960531_0701_8:35,discard,as_male,as,male,"With few notable exceptions _ namely , Autodesk chief executive Carol Bartz and Robin Abrams , newly appointed head of Apple Computer 's North American operations _ the valley 's upper echelons have been as male and white as the rest of corporate America .",nyt_eng_19960531_0701_8,35
nyt_eng_19960531_0701_8:35,keep,as_male,as,male,"With few notable exceptions _ namely , Autodesk chief executive Carol Bartz and Robin Abrams , newly appointed head of Apple Computer 's North American operations _ the valley 's upper echelons have been as male and white as the rest of corporate America .",nyt_eng_19960531_0701_8,35
nyt_eng_19960601_0394_1:10,discard,so_lousy,so,lousy,"The trout fishing through early May this year was so lousy that by the third week of the month my friends and I were spending less time tying flies and spouting theories than muttering incantations to halt the rain , and searching the sky above and the ground below for encouraging omens .",nyt_eng_19960601_0394_1,10
nyt_eng_19960601_0394_1:10,keep,so_lousy,so,lousy,"The trout fishing through early May this year was so lousy that by the third week of the month my friends and I were spending less time tying flies and spouting theories than muttering incantations to halt the rain , and searching the sky above and the ground below for encouraging omens .",nyt_eng_19960601_0394_1,10
nyt_eng_19960601_0437_28:5,discard,mostly_mental,mostly,mental,"-LBQ-  That it 's mostly mental , that there are a lot of players who have the physical strength , but that when your body 's getting tired , that 's when you have to be able to stand up to things .  -RDQ-",nyt_eng_19960601_0437_28,5
nyt_eng_19960601_0437_28:5,keep,mostly_mental,mostly,mental,"-LBQ-  That it 's mostly mental , that there are a lot of players who have the physical strength , but that when your body 's getting tired , that 's when you have to be able to stand up to things .  -RDQ-",nyt_eng_19960601_0437_28,5
nyt_eng_19960601_0439_38:7,discard,already_ready,already,ready,"-LBQ-  Billy , the check 's already ready for you ,  -RDQ-  a backstretcher shouted to Mott .",nyt_eng_19960601_0439_38,7
nyt_eng_19960601_0439_38:7,keep,already_ready,already,ready,"-LBQ-  Billy , the check 's already ready for you ,  -RDQ-  a backstretcher shouted to Mott .",nyt_eng_19960601_0439_38,7
nyt_eng_19960602_0393_19:8,discard,politically_motivated,politically,motivated,-LBQ-  Who says kids today are n't politically motivated ?  -RDQ-  Netizen asks .,nyt_eng_19960602_0393_19,8
nyt_eng_19960602_0393_19:8,keep,politically_motivated,politically,motivated,-LBQ-  Who says kids today are n't politically motivated ?  -RDQ-  Netizen asks .,nyt_eng_19960602_0393_19,8
nyt_eng_19960602_0450_11:7,discard,as_ugly,as,ugly,"The loss yesterday perhaps was n't as ugly as the one Saturday , when the Twins scored six in the ninth off Henneman .",nyt_eng_19960602_0450_11,7
nyt_eng_19960602_0450_11:7,keep,as_ugly,as,ugly,"The loss yesterday perhaps was n't as ugly as the one Saturday , when the Twins scored six in the ninth off Henneman .",nyt_eng_19960602_0450_11,7
nyt_eng_19960603_0010_9:18,discard,that_strong,that,strong,"-LBQ-  A guy his age , who 's been through so many wars , should n't be that strong .",nyt_eng_19960603_0010_9,18
nyt_eng_19960603_0010_9:18,keep,that_strong,that,strong,"-LBQ-  A guy his age , who 's been through so many wars , should n't be that strong .",nyt_eng_19960603_0010_9,18
nyt_eng_19960603_0368_40:15,discard,damn_bad,damn,bad,"-LBQ-  The kind of people who were living there , it was just too damn bad ,  -RDQ-  said Beacham .",nyt_eng_19960603_0368_40,15
nyt_eng_19960603_0368_40:15,keep,damn_bad,damn,bad,"-LBQ-  The kind of people who were living there , it was just too damn bad ,  -RDQ-  said Beacham .",nyt_eng_19960603_0368_40,15
nyt_eng_19960603_0712_13:7,discard,very_excited,very,excited,"Said Smith ,  -LBQ-  I 'm very excited .",nyt_eng_19960603_0712_13,7
nyt_eng_19960603_0712_13:7,keep,very_excited,very,excited,"Said Smith ,  -LBQ-  I 'm very excited .",nyt_eng_19960603_0712_13,7
nyt_eng_19960603_0717_26:7,discard,very_gifted,very,gifted,"-LBQ-  Historically , we 've been very gifted at compromise , and in some ways it 's a virtue ,  -RDQ-  she said , adding , however , that Swiss banks must observe a standard of behavior  -LBQ-  that conforms to international practice .  -RDQ-",nyt_eng_19960603_0717_26,7
nyt_eng_19960603_0717_26:7,keep,very_gifted,very,gifted,"-LBQ-  Historically , we 've been very gifted at compromise , and in some ways it 's a virtue ,  -RDQ-  she said , adding , however , that Swiss banks must observe a standard of behavior  -LBQ-  that conforms to international practice .  -RDQ-",nyt_eng_19960603_0717_26,7
nyt_eng_19960604_0291_16:8,discard,so_young,so,young,"-LBQ-  ` My God , she 's so young ! And short too ! ' So I 'm grateful .",nyt_eng_19960604_0291_16,8
nyt_eng_19960604_0291_16:8,keep,so_young,so,young,"-LBQ-  ` My God , she 's so young ! And short too ! ' So I 'm grateful .",nyt_eng_19960604_0291_16,8
nyt_eng_19960604_0498_17:12,discard,studiously_vague,studiously,vague,"Shimon Peres , concerned mainly with security issues , Netanyahu was studiously vague about Hebron .",nyt_eng_19960604_0498_17,12
nyt_eng_19960604_0498_17:12,keep,studiously_vague,studiously,vague,"Shimon Peres , concerned mainly with security issues , Netanyahu was studiously vague about Hebron .",nyt_eng_19960604_0498_17,12
nyt_eng_19960605_0598_9:5,discard,very_important,very,important,"-LBQ-  Winning today was very important ,  -RDQ-  said Hartwell , 27 .",nyt_eng_19960605_0598_9,5
nyt_eng_19960605_0598_9:5,keep,very_important,very,important,"-LBQ-  Winning today was very important ,  -RDQ-  said Hartwell , 27 .",nyt_eng_19960605_0598_9,5
nyt_eng_19960606_0020_24:14,discard,very_competitive,very,competitive,"-LBQ-  We are in a learning process and I thought tonight we were very competitive ,  -RDQ-  Sonics coach George Karl said .",nyt_eng_19960606_0020_24,14
nyt_eng_19960606_0020_24:14,keep,very_competitive,very,competitive,"-LBQ-  We are in a learning process and I thought tonight we were very competitive ,  -RDQ-  Sonics coach George Karl said .",nyt_eng_19960606_0020_24,14
nyt_eng_19960606_0097_25:13,discard,really_true,really,true,"-LBQ-  I went , ` Oh , my God , this is really true ! '  -RDQ-  Drake recalled .",nyt_eng_19960606_0097_25,13
nyt_eng_19960606_0097_25:13,keep,really_true,really,true,"-LBQ-  I went , ` Oh , my God , this is really true ! '  -RDQ-  Drake recalled .",nyt_eng_19960606_0097_25,13
nyt_eng_19960607_0492_12:7,discard,pretty_close,pretty,close,"The party-breakdown next year will be pretty close to the present 53-47 , Rothenberg said , with either party possibly gaining one seat .",nyt_eng_19960607_0492_12,7
nyt_eng_19960607_0492_12:7,keep,pretty_close,pretty,close,"The party-breakdown next year will be pretty close to the present 53-47 , Rothenberg said , with either party possibly gaining one seat .",nyt_eng_19960607_0492_12,7
nyt_eng_19960607_0709_24:12,discard,as_large,as,large,"The 348,000 payroll expansion last month was not only about twice as large as expected by most economists but it came on top of a sizable upward revision of figures for April .",nyt_eng_19960607_0709_24,12
nyt_eng_19960607_0709_24:12,keep,as_large,as,large,"The 348,000 payroll expansion last month was not only about twice as large as expected by most economists but it came on top of a sizable upward revision of figures for April .",nyt_eng_19960607_0709_24,12
nyt_eng_19960609_0256_40:14,discard,so_glad,so,glad,"Every time we have to do an English accent here , we 're so glad we 're doing it in Pittsburgh .  -RDQ-",nyt_eng_19960609_0256_40,14
nyt_eng_19960609_0256_40:14,keep,so_glad,so,glad,"Every time we have to do an English accent here , we 're so glad we 're doing it in Pittsburgh .  -RDQ-",nyt_eng_19960609_0256_40,14
nyt_eng_19960610_0006_10:33,discard,as_dead,as,dead,"Down , three games to none , to a team that is 9-1 in the finals on the road in the '90s and that has Jordan the executioner , the Sonics are as dead as the salmon on ice in the waterfront market .",nyt_eng_19960610_0006_10,33
nyt_eng_19960610_0006_10:33,keep,as_dead,as,dead,"Down , three games to none , to a team that is 9-1 in the finals on the road in the '90s and that has Jordan the executioner , the Sonics are as dead as the salmon on ice in the waterfront market .",nyt_eng_19960610_0006_10,33
nyt_eng_19960621_0278_4:13,discard,pretty_quiet,pretty,quiet,"-LBQ-  You can see that the Central European markets this week were pretty quiet because foreigners were mostly active in Russia ,  -RDQ-  said Karel Bastl , a trader at Atlantik Financial Markets in Brno , the second-largest Czech city .",nyt_eng_19960621_0278_4,13
nyt_eng_19960621_0278_4:13,keep,pretty_quiet,pretty,quiet,"-LBQ-  You can see that the Central European markets this week were pretty quiet because foreigners were mostly active in Russia ,  -RDQ-  said Karel Bastl , a trader at Atlantik Financial Markets in Brno , the second-largest Czech city .",nyt_eng_19960621_0278_4,13
nyt_eng_19960621_0398_4:25,discard,as_tough,as,tough,"Still , Hill and his screenwriter , F.X. Maier , make it clear that the boys terrorizing their LA high school are n't nearly as tough as the girls , even if the latter initially are second-class citizens .",nyt_eng_19960621_0398_4,25
nyt_eng_19960621_0398_4:25,keep,as_tough,as,tough,"Still , Hill and his screenwriter , F.X. Maier , make it clear that the boys terrorizing their LA high school are n't nearly as tough as the girls , even if the latter initially are second-class citizens .",nyt_eng_19960621_0398_4,25
nyt_eng_19960622_0115_25:8,discard,intensely_reluctant,intensely,reluctant,"All her life , Miss Fitzgerald was intensely reluctant to talk about her past .",nyt_eng_19960622_0115_25,8
nyt_eng_19960622_0115_25:8,keep,intensely_reluctant,intensely,reluctant,"All her life , Miss Fitzgerald was intensely reluctant to talk about her past .",nyt_eng_19960622_0115_25,8
nyt_eng_19960624_0312_19:11,discard,very_traumatic,very,traumatic,"-LBQ-  The first time I came back , it was very traumatic ,  -RDQ-  he said .",nyt_eng_19960624_0312_19,11
nyt_eng_19960624_0312_19:11,keep,very_traumatic,very,traumatic,"-LBQ-  The first time I came back , it was very traumatic ,  -RDQ-  he said .",nyt_eng_19960624_0312_19,11
nyt_eng_19960624_0360_52:16,discard,so_pure,so,pure,"Astra is known for high-quality pharmaceuticals _ Xylocaine , its version of novocaine , is so pure it dominated the dental market for years _ and a stream of new products .",nyt_eng_19960624_0360_52,16
nyt_eng_19960624_0360_52:16,keep,so_pure,so,pure,"Astra is known for high-quality pharmaceuticals _ Xylocaine , its version of novocaine , is so pure it dominated the dental market for years _ and a stream of new products .",nyt_eng_19960624_0360_52,16
nyt_eng_19960624_0456_31:23,discard,almost_certain,almost,certain,"Worse , unless you are very careful , the second time you transfer an image from Visioneer to Omnipage , you are almost certain to crash your entire system .",nyt_eng_19960624_0456_31,23
nyt_eng_19960624_0456_31:23,keep,almost_certain,almost,certain,"Worse , unless you are very careful , the second time you transfer an image from Visioneer to Omnipage , you are almost certain to crash your entire system .",nyt_eng_19960624_0456_31,23
nyt_eng_19960625_0328_66:17,discard,always_difficult,always,difficult,"-LBQ-  The anniversary of Len 's death , the time of the draft , it 's always difficult .  -RDQ-",nyt_eng_19960625_0328_66,17
nyt_eng_19960625_0328_66:17,keep,always_difficult,always,difficult,"-LBQ-  The anniversary of Len 's death , the time of the draft , it 's always difficult .  -RDQ-",nyt_eng_19960625_0328_66,17
nyt_eng_19960625_0490_13:24,discard,that_far-fetched,that,far-fetched,"-LBQ-  The stuff that 's in the movies , while some of it is truly science fiction , some of it is not that far-fetched .",nyt_eng_19960625_0490_13,24
nyt_eng_19960625_0490_13:24,keep,that_far-fetched,that,far-fetched,"-LBQ-  The stuff that 's in the movies , while some of it is truly science fiction , some of it is not that far-fetched .",nyt_eng_19960625_0490_13,24
nyt_eng_19960625_0651_19:10,discard,equally_impressed,equally,impressed,Not all the visitors to Odiyan last weekend were equally impressed .,nyt_eng_19960625_0651_19,10
nyt_eng_19960625_0651_19:10,keep,equally_impressed,equally,impressed,Not all the visitors to Odiyan last weekend were equally impressed .,nyt_eng_19960625_0651_19,10
nyt_eng_19960626_0442_58:10,discard,acceptably_mild,acceptably,mild,"This time around , however , the nausea is acceptably mild .",nyt_eng_19960626_0442_58,10
nyt_eng_19960626_0442_58:10,keep,acceptably_mild,acceptably,mild,"This time around , however , the nausea is acceptably mild .",nyt_eng_19960626_0442_58,10
nyt_eng_19960626_0477_29:14,discard,so_pathetic-looking,so,pathetic-looking,-LBQ-  The leather punch or the corkscrew ?  -RDQ-  The little knife was so pathetic-looking we could n't help but laugh .,nyt_eng_19960626_0477_29,14
nyt_eng_19960626_0477_29:14,keep,so_pathetic-looking,so,pathetic-looking,-LBQ-  The leather punch or the corkscrew ?  -RDQ-  The little knife was so pathetic-looking we could n't help but laugh .,nyt_eng_19960626_0477_29,14
nyt_eng_19960627_0590_6:23,discard,right_next,right,next,"-LBQ-  This building we were in , we constantly joked that we were a fine target , out in this corner , right next to the park ,  -RDQ-  said Staff Sgt.",nyt_eng_19960627_0590_6,23
