hit_id,context_group,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,category,corpus_segment,corpus,date,polarity,context,context_word,context_type,in_basic,line_in_source,year,context_overlap
nyt_eng_19940923_0068_11:15,,plain_nutty,plain,nutty,"-LBQ-  Rapa Nui ,  -RDQ-  which was produced by Kevin Costner , is just plain nutty -- like  -LBQ-  The Ten Commandments  -RDQ-  meets  -LBQ-  The Blue Lagoon .  -RDQ-",nyt_eng_19940923_0068_11,15,,,,outdated_input_file,nyt_eng_19940923,Nyt1,1994-09-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,18606,1994,False
nyt_eng_19940920_0281_5:17,,plain_wrong,plain,wrong,"-LBQ-  It 's one of the more subtle forms of racism , and it 's just plain wrong .  -RDQ-",nyt_eng_19940920_0281_5,17,,,,outdated_input_file,nyt_eng_19940920,Nyt1,1994-09-20,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,17939,1994,False
nyt_eng_19950527_0067_22:14,,politically_popular,politically,popular,-LBQ-  They 're not as interested in what 's constitutional as what is politically popular .  -RDQ-,nyt_eng_19950527_0067_22,14,,,,outdated_input_file,nyt_eng_19950527,Nyt1,1995-05-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,79629,1995,False
nyt_eng_19951220_0452_21:12,unknown-polarity,politically_stupid,politically,stupid,"-LBQ-  Every dollar traded away from the tax cuts is both politically stupid and politically destructive and moves you away from the goal of reducing the growth of government ,  -RDQ-  Norquist told a reporter .",nyt_eng_19951220_0452_21,12,nyt_eng_199512,"The risk of a no-tax-cut compromise has alarmed advocates of tax reduction such as Grover Norquist , head of Americans for Tax Reform .","Republican Sens. Daniel R. Coats of Indiana , Spencer Abraham of Michigan and Rod Grams of Minnesota have written GOP negotiators to warn against giving ground on a proposed $ 500-per-child tax credit .",outdated_input_file,nyt_eng_19951220,Nyt1,1995-12-20,unknown,every_det-of-subj,every,det-of-subj,True,286,1995,False
nyt_eng_19970915_0567_44:4,,pretty_clear,pretty,clear,The Constitution is pretty clear on that .,nyt_eng_19970915_0567_44,4,,,,outdated_input_file,nyt_eng_19970915,Nyt1,1997-09-15,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,359481,1997,False
nyt_eng_19941210_0043_5:4,,pretty_close,pretty,close,"-LBQ-  We are pretty close to the bottom of the barrel on what you can cut and still get voluntary compliance in other areas ,  -RDQ-  said Abner Womack , an agricultural economist at the University of Missouri who has studied various possible packages of farm policy for the Food and Agricultural Policy Institute , a research organization sponsored by six universities .",nyt_eng_19941210_0043_5,4,,,,outdated_input_file,nyt_eng_19941210,Nyt1,1994-12-10,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,35541,1994,False
nyt_eng_19960621_0060_5:16,,pretty_dramatic,pretty,dramatic,-LBQ-  Suspending production in an industry were the bulk of costs are fixed costs is pretty dramatic .  -RDQ-,nyt_eng_19960621_0060_5,16,,,,outdated_input_file,nyt_eng_19960621,Nyt1,1996-06-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,207875,1996,False
nyt_eng_20100711_0057_9:14,neg-ext-nonsubj,pretty_enough,pretty,enough,"At one point , she even confessed that she worried she was n't pretty enough for him .",nyt_eng_20100711_0057_9,14,nyt_eng_201007,"Fedotowsky , for her part , is obviously smitten with Martinez 's broad smile , dimples and gentle disposition .",ABC has kept mostly mum about the contestants and their upcoming hometown visits with Fedotowsky .,outdated_input_file,nyt_eng_20100711,Nyt2,2010-07-11,negative,not_VP-adv,not,VP-adv,False,11060,2010,False
nyt_eng_19941011_0041_31:7,,pretty_funny,pretty,funny,-LBQ-  Guess he thinks we 're pretty funny .  -RDQ-,nyt_eng_19941011_0041_31,7,,,,outdated_input_file,nyt_eng_19941011,Nyt1,1994-10-11,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,22435,1994,False
nyt_eng_19970630_0352_29:16,,pretty_funny,pretty,funny,-LBQ-  One of the songs is called ` The Wyld Unknown ' and it 's pretty funny .,nyt_eng_19970630_0352_29,16,,,,outdated_input_file,nyt_eng_19970630,Nyt1,1997-06-30,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,333358,1997,False
nyt_eng_19970428_0094_16:8,,pretty_good,pretty,good,"-LBQ-  Thus far , everything 's been pretty good , but I know that somewhere , I 'll be on the other end of the spectrum .",nyt_eng_19970428_0094_16,8,,,,outdated_input_file,nyt_eng_19970428,Nyt1,1997-04-28,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,311658,1997,False
nyt_eng_19950315_0143_34:14,,pretty_good,pretty,good,"Finally , the word got around the industry that ` Cracker ' was pretty good .",nyt_eng_19950315_0143_34,14,,,,outdated_input_file,nyt_eng_19950315,Nyt1,1995-03-15,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,58167,1995,False
nyt_eng_19950305_0123_30:9,,pretty_good,pretty,good,"-LBQ-  I did feel that our defense was pretty good , but we could n't get those rebounds ,  -RDQ-  said Bucks Coach Mike Dunleavy .",nyt_eng_19950305_0123_30,9,,,,outdated_input_file,nyt_eng_19950305,Nyt1,1995-03-05,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,55431,1995,False
nyt_eng_19970722_0417_10:9,,pretty_good,pretty,good,"-LBQ-  So far , second-quarter earnings have been pretty good ,  -RDQ-  said Francois Gour , a Latin American equity strategist at Caspian Securities Inc. in New York .",nyt_eng_19970722_0417_10,9,,,,outdated_input_file,nyt_eng_19970722,Nyt1,1997-07-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,340677,1997,False
nyt_eng_19970313_0021_11:15,,pretty_great,pretty,great,"-LBQ-  Her ability to run down balls and as well as be aggressive is pretty great ,  -RDQ-  she said .",nyt_eng_19970313_0021_11,15,,,,outdated_input_file,nyt_eng_19970313,Nyt1,1997-03-13,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,295732,1997,False
nyt_eng_19971015_0025_18:25,,pretty_impressive,pretty,impressive,"Randy Smith , general manager of the Detroit Tigers , said ,  -LBQ-  To be in the post-season six straight years , it 's pretty impressive .  -RDQ-",nyt_eng_19971015_0025_18,25,,,,outdated_input_file,nyt_eng_19971015,Nyt1,1997-10-15,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,370290,1997,False
nyt_eng_19970922_0289_27:7,,pretty_much,pretty,much,-LBQ-  At that time it was pretty much alone in the market .  -RDQ-,nyt_eng_19970922_0289_27,7,,,,outdated_input_file,nyt_eng_19970922,Nyt1,1997-09-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,362070,1997,False
nyt_eng_19960322_0518_36:5,,pretty_natural,pretty,natural,-LBQ-  It 's all pretty natural out there for me .  -RDQ-,nyt_eng_19960322_0518_36,5,,,,outdated_input_file,nyt_eng_19960322,Nyt1,1996-03-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,180051,1996,False
nyt_eng_19960825_0450_18:13,,pretty_sure,pretty,sure,"-LBQ-  If I would have a good sponsorship there , I 'm pretty sure I would be having problems with like how to keep my money and myself alive because of mafia and many idiots .  -RDQ-",nyt_eng_19960825_0450_18,13,,,,outdated_input_file,nyt_eng_19960825,Nyt1,1996-08-25,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,228773,1996,False
nyt_eng_19950919_0421_33:6,,pretty_sure,pretty,sure,"In fact , I 'm pretty sure I can avoid the mistakes that cost me what I lost .",nyt_eng_19950919_0421_33,6,,,,outdated_input_file,nyt_eng_19950919,Nyt1,1995-09-19,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,116850,1995,False
nyt_eng_19941112_0083_45:4,,pretty_tough,pretty,tough,"-LBQ-  It 's pretty tough to argue with 20-15 ,  -RDQ-  he said , referring to the 20 points and 15 rebounds he collected against the Rockets on opening night .",nyt_eng_19941112_0083_45,4,,,,outdated_input_file,nyt_eng_19941112,Nyt1,1994-11-12,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,29835,1994,False
nyt_eng_19950124_0150_16:17,,probably_correct,probably,correct,"Although the public 's conclusion that the Gingrich reference was intentionally unsavory if not uncivil is probably correct , the real bitch is an admirable creature .",nyt_eng_19950124_0150_16,17,,,,outdated_input_file,nyt_eng_19950124,Nyt1,1995-01-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,45130,1995,False
nyt_eng_19960402_0725_3:8,,probably_necessary,probably,necessary,"But in health care , size is probably necessary to create the extended networks and information systems that improve quality .",nyt_eng_19960402_0725_3,8,,,,outdated_input_file,nyt_eng_19960402,Nyt1,1996-04-02,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,183924,1996,False
nyt_eng_19941115_0366_8:4,,probably_right,probably,right,"-LBQ-  He was probably right ,  -RDQ-  said Gilbertson .",nyt_eng_19941115_0366_8,4,,,,outdated_input_file,nyt_eng_19941115,Nyt1,1994-11-15,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,30494,1994,False
nyt_eng_19950318_0086_5:4,,probably_symbolic,probably,symbolic,The action was probably symbolic ; Senate Democrats seem likely to block most of the cuts .,nyt_eng_19950318_0086_5,4,,,,outdated_input_file,nyt_eng_19950318,Nyt1,1995-03-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,59131,1995,False
nyt_eng_19971117_0485_30:11,,profoundly_flawed,profoundly,flawed,"Their intentions may be commendable , but their pedagogy is profoundly flawed , as the sad measure of literacy proficiency of a generation of American children now attests .",nyt_eng_19971117_0485_30,11,,,,outdated_input_file,nyt_eng_19971117,Nyt1,1997-11-17,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,382519,1997,False
nyt_eng_19960522_0876_50:28,neg-ext-nonsubj,proof_positive,proof,positive,NASCAR Winston Cup driver Rusty Wallace said the one-two finish by Ford drivers Michael Waltrip and himself in the Winston Select all-star race Saturday night is not proof positive that the re-roofed Thunderbird has closed the aerodynamic gap on the Chevrolet Monte Carlo .,nyt_eng_19960522_0876_50,28,nyt_eng_199605,TINKERING WITH THE T-BIRD,"The final 10-lap segment of the event at Charlotte Motor Speedway in Concord , N.C. , saw Waltrip bolt past the Chevrolets of Dale Earnhardt and Terry Labonte and cruise to victory .",outdated_input_file,nyt_eng_19960522,Nyt1,1996-05-22,negative,not_VP-adv,not,VP-adv,False,352,1996,False
nyt_eng_20000303_0034_5:5,neg-ext-nonsubj,quite_bankrupt,quite,bankrupt,"The season is n't quite bankrupt yet , at least not mathematically , but both spiritually and realistically , the 1999-2000 season came to a close Thursday night when the Bruins turned a 2-0 lead into an inexplicable 5-2 loss to the Canadiens before a sellout crowd of 17,565 at the Vault .",nyt_eng_20000303_0034_5,5,nyt_eng_200003,Chance of seeing the Bruins win these days  -COL-  absolutely zero .,"Bedeviled by mental mistakes and a period-plus of poor execution , the Hub 's hard-luck hockey team turned fortune into folly after Sergei Samsonov and Eric Nickulas posted the 2-0 lead by midway through the second period .",outdated_input_file,nyt_eng_20000303,Nyt2,2000-03-03,negative,not_VP-adv,not,VP-adv,False,92626,2000,False
nyt_eng_19950423_0167_4:13,neg-ext-nonsubj,quite_clear,quite,clear,"In conversation after conversation , voters told him that they were not quite clear on what he had done in Washington so far , but that , in any case , he and his colleagues needed to work harder .",nyt_eng_19950423_0167_4,13,nyt_eng_199504,But what he heard was not quite what he expected .,"-LBQ-  The Contract With America is fine ,  -RDQ-  said Jon Tuning , a military retiree from here who seemed to sum up the mood of many of Nethercutt 's constituents at one of his town hall meetings ,  -LBQ-  but they lost 100 days when they could have been working on a lot of other things .  -RDQ-",outdated_input_file,nyt_eng_19950423,Nyt1,1995-04-23,negative,not_VP-adv,not,VP-adv,True,66823,1995,False
nyt_eng_19970127_0361_15:5,,quite_expensive,quite,expensive,"-LBQ-  Prices will be quite expensive  -RDQ-  for some of the vegetables , Clauson said , but it 's not enough to raise overall consumer food prices .",nyt_eng_19970127_0361_15,5,,,,outdated_input_file,nyt_eng_19970127,Nyt1,1997-01-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,280492,1997,False
nyt_eng_19970922_0254_23:12,,quite_foolish,quite,foolish,"The concept of the commission , she said , was  -LBQ-  quite foolish and totalitarian ,  -RDQ-  but the records were  -LBQ-  really pretty funny .  -RDQ-",nyt_eng_19970922_0254_23,12,,,,outdated_input_file,nyt_eng_19970922,Nyt1,1997-09-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,362028,1997,False
nyt_eng_20060926_0021_34:27,neg-ext-nonsubj,quite_fresh,quite,fresh,"Sure , you can do it , and maybe it 'll be fine , but you 're prepared for that whiff that says it 's not quite fresh , the fishy smell of failure .",nyt_eng_20060926_0021_34,27,nyt_eng_200609,"When films like  -LBQ-  Proof  -RDQ-  or  -LBQ-  All the King 's Men  -RDQ-  arrive late , they 're like the fish you order in a restaurant on Sunday .",,outdated_input_file,nyt_eng_20060926,Nyt2,2006-09-26,negative,not_VP-adv,not,VP-adv,False,28765,2006,False
nyt_eng_19961107_0305_26:3,,quite_inefficient,quite,inefficient,"It 's quite inefficient , and it 's driving the phone companies batty .",nyt_eng_19961107_0305_26,3,,,,outdated_input_file,nyt_eng_19961107,Nyt1,1996-11-07,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,254643,1996,False
nyt_eng_20070506_0100_9:15,neg-ext-nonsubj,quite_ready,quite,ready,"Sometimes these recordings will be made with well-known authors whose next release is n't quite ready for bookstores , and other times with newcomers like Fogarty whose work has gained a following another way .",nyt_eng_20070506_0100_9,15,nyt_eng_200705,"And with the ubiquity of iPods , that interest can be generated quickly  -COL-  Recordings need not be pressed onto CDs and packaged , but can quickly be uploaded to iTunes .","Fogarty said that when she was first contacted by Winfrey 's show , she thought ,  -LBQ-  I 'm going on ` Oprah . '",outdated_input_file,nyt_eng_20070506,Nyt2,2007-05-06,negative,not_VP-adv,not,VP-adv,False,77052,2007,False
nyt_eng_20061207_0145_3:8,neg-ext-nonsubj,quite_ready,quite,ready,The problem was that Victor was not quite ready to turn in his BlackBerry and give up meetings with clients around the globe for a set of golf clubs and regular tee times .,nyt_eng_20061207_0145_3,8,nyt_eng_200612,"For Victor , the dreaded date , Nov. 6 , was his 68th birthday -- the mandatory retirement age at the law firm .","So after packing up his boxes and saying his goodbyes after 38 years as a partner at Weil Gotshal , Victor moved a few blocks south -- to the Midtown Manhattan offices of the rival firm Dewey Ballantine , where he was named a partner in its antitrust group .",outdated_input_file,nyt_eng_20061207,Nyt2,2006-12-07,negative,not_VP-adv,not,VP-adv,False,66265,2006,False
nyt_eng_19961025_0069_6:4,neg-ext-nonsubj,quite_single-handed,quite,single-handed,It was n't quite single-handed because the left-hander used his glove hand on one of the two plays in question .,nyt_eng_19961025_0069_6,4,nyt_eng_199610,"Almost single-handedly , Pettitte took the Braves out of the inning .","-LBQ-  Everybody gives me a hard time ,  -RDQ-  Pettitte said , discussing his fielding .",outdated_input_file,nyt_eng_19961025,Nyt1,1996-10-25,negative,not_VP-adv,not,VP-adv,True,35600,1996,False
nyt_eng_20091212_0101_16:18,neg-ext-nonsubj,quite_sure,quite,sure,"So when I heard they were interested , it 's always exciting , but I 'm not quite sure if that would be the best step for my career going forward .",nyt_eng_20091212_0101_16,18,nyt_eng_200912,"I grew up in Aberdeen , so I grew up obviously supporting Aberdeen .",Q.,outdated_input_file,nyt_eng_20091212,Nyt2,2009-12-12,negative,not_VP-adv,not,VP-adv,False,80861,2009,False
nyt_eng_20071003_0054_6:26,neg-ext-nonsubj,quite_sure,quite,sure,"There are an awful lot of nondescript , unsophisticated towns in Alaska , many of which string out along the highways ; you 're never quite sure when you 're in the heart of them , or when you 're through them , but you never feel as if you 've missed much .",nyt_eng_20071003_0054_6,26,nyt_eng_200710,And it is a true anomaly .,"Homer , by contrast , has a distinct and vibrant nature , with art galleries , imaginative dining and the impressive Pratt Museum , along with breathtaking scenery across Kachemak Bay to the jagged peaks and creamy glaciers of the Kenai Mountains .",outdated_input_file,nyt_eng_20071003,Nyt2,2007-10-03,negative,never_VP-adv,never,VP-adv,False,1338,2007,False
nyt_eng_19980203_0214_19:16,,quite_tolerant,quite,tolerant,"Nancy Seltzer , who represents Julia Roberts and others , said  -COL-   -LBQ-  Julia is quite tolerant of the fact that the paparazzi want to take pictures of her .",nyt_eng_19980203_0214_19,16,,,,outdated_input_file,nyt_eng_19980203,Nyt1,1998-02-03,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,409279,1998,False
nyt_eng_19970128_0577_11:22,,racially_integrated,racially,integrated,"But the project was never fully realized without Federal Housing Authority financing , which was probably withheld because the community was racially integrated , according to Ms. Imbert and Treib .",nyt_eng_19970128_0577_11,22,,,,outdated_input_file,nyt_eng_19970128,Nyt1,1997-01-28,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,281046,1997,False
apw_eng_20001117_0045_17:22,neg-ext-nonsubj,radically_different,radically,different,"People have realized it 's just a close election , and , under Bush or Gore , it wo n't be radically different in terms of monetary policy .",apw_eng_20001117_0045_17,22,apw_eng_200011,-LBQ-  There 's been a surprisingly muted reaction to all of this .,"In other trading , the dollar strengthened against most major currencies , and was quoted at 1.7893 Swiss francs , up from 1.5530 , and 1.5539 Canadian dollars , down from 1.7785 .",outdated_input_file,apw_eng_20001117,Apw,2000-11-17,negative,not_VP-adv,not,VP-adv,False,28039,2000,False
nyt_eng_19950728_0550_67:3,,real_excited,real,excited,"I 'm real excited about it , real anxious .",nyt_eng_19950728_0550_67,3,,,,outdated_input_file,nyt_eng_19950728,Nyt1,1995-07-28,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,100151,1995,False
nyt_eng_19940706_0015_14:14,,real_patient,real,patient,"He is a wild swinger , yet with two strikes he 'll be real patient and go with the pitch .",nyt_eng_19940706_0015_14,14,,,,outdated_input_file,nyt_eng_19940706,Nyt1,1994-07-06,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,936,1994,False
nyt_eng_20080408_0108_21:25,neg-ext-nonsubj,really_athletic,really,athletic,"You know , the reason I ca n't ride these suckers is the same reason I ca n't play sports -- I 'm not really athletic .",nyt_eng_20080408_0108_21,25,nyt_eng_200804,Then it dawned on me .,Q. Wait -- what about your smushball games -LRB- it was invented about six years ago on the Keen tour bus with the object of shooting a wad of paper through a cup holder -RRB- ?,outdated_input_file,nyt_eng_20080408,Nyt2,2008-04-08,negative,not_VP-adv,not,VP-adv,False,46508,2008,False
nyt_eng_19970513_0066_78:5,,really_evil,really,evil,"-LBQ-  If we were really evil , we 'd stick a piece of paper in front of them and say , ` Here 's your breakfast menu ,  -RDQ-  ' and have them sign it , Morris said .",nyt_eng_19970513_0066_78,5,,,,outdated_input_file,nyt_eng_19970513,Nyt1,1997-05-13,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,316830,1997,False
nyt_eng_20041217_0297_58:25,neg-ext-nonsubj,really_multilateral,really,multilateral,"-LBQ-  G-7 plus China would impress the world that under the pressure of the developed nations , China gave in -- that 's not really multilateral ,  -RDQ-  said Xu Xiaonian , a Chinese economist who recently became a professor at the China Europe International Business School in Shanghai .",nyt_eng_20041217_0297_58,25,nyt_eng_200412,The collapse of the Soviet Union in the early 1990s has made other countries less willing to follow the economic leadership of the United States .,"-LBQ-  It 's better than the U.S. versus China , but only marginally better .  -RDQ-",outdated_input_file,nyt_eng_20041217,Nyt2,2004-12-17,negative,not_VP-adv,not,VP-adv,False,76017,2004,False
nyt_eng_19950409_0004_8:4,,really_nice,really,nice,-LBQ-  It was really nice .  -RDQ-,nyt_eng_19950409_0004_8,4,,,,outdated_input_file,nyt_eng_19950409,Nyt1,1995-04-09,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,65333,1995,False
nyt_eng_20060807_0064_37:11,neg-ext-nonsubj,really_ready,really,ready,It 's a logical trajectory because the band is n't really ready to be on a major label .,nyt_eng_20060807_0064_37,11,nyt_eng_200608,"-LBQ-  There 's no specific time when that happens ; it can be landing a tour , things happening at radio , strong album sales .",So we can grow it like an indie but with funding from the top and a plan to move up .  -RDQ-,outdated_input_file,nyt_eng_20060807,Nyt2,2006-08-07,negative,not_VP-adv,not,VP-adv,False,89237,2006,False
nyt_eng_19970827_0138_5:6,,really_skittish,really,skittish,-LBQ-  The sentiment has been really skittish up here at these levels .,nyt_eng_19970827_0138_5,6,,,,outdated_input_file,nyt_eng_19970827,Nyt1,1997-08-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,352673,1997,False
apw_eng_20090802_0653_1:5,neg-ext-nonsubj,really_sure,really,sure,Eric Shanteau was n't really sure what to do .,apw_eng_20090802_0653_1,5,apw_eng_200908,,He 'd never climbed to the top step of the medal podium at a major meet .,outdated_input_file,apw_eng_20090802,Apw,2009-08-02,negative,not_VP-adv,not,VP-adv,False,9182,2009,False
nyt_eng_19970318_0605_2:5,neg-ext-nonsubj,really_sure,really,sure,"-LBQ-  People are n't really sure where the market is going , so it was very stable today ,  -RDQ-  said Pablo Leno , trader with Santander Investment in Lima .",nyt_eng_19970318_0605_2,5,nyt_eng_199703,"Peruvian stocks were little changed , with gains in shares of brewer Backus &amp; Johnston and Telefonica offsetting concerns that higher U.S. interest rates will hurt company profits .","The Selective index of 15 leading companies rose 0.05 percent to 2,395.71 .",outdated_input_file,nyt_eng_19970318,Nyt1,1997-03-18,negative,not_VP-adv,not,VP-adv,True,44295,1997,False
nyt_eng_19950923_0025_8:3,,really_wrong,really,wrong,"What 's really wrong with the college game is that there are too many people ignoring the important rules , and too many rules makers making too many rules that are n't important .",nyt_eng_19950923_0025_8,3,,,,outdated_input_file,nyt_eng_19950923,Nyt1,1995-09-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,118339,1995,False
nyt_eng_19960820_0365_44:10,,relatively_constant,relatively,constant,"The Asian trade deficit , excluding Japan , is relatively constant , Mohatarem said .",nyt_eng_19960820_0365_44,10,,,,outdated_input_file,nyt_eng_19960820,Nyt1,1996-08-20,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,227065,1996,False
nyt_eng_19940916_0230_13:5,,relatively_simple,relatively,simple,"-LBQ-  Our platform is relatively simple ,  -RDQ-  Robertson declared to a standing ovation .",nyt_eng_19940916_0230_13,5,,,,outdated_input_file,nyt_eng_19940916,Nyt1,1994-09-16,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,17082,1994,False
nyt_eng_19950713_0752_44:12,,relatively_smooth,relatively,smooth,"Once you 've formed a joint venture , the cooperation is relatively smooth .",nyt_eng_19950713_0752_44,12,,,,outdated_input_file,nyt_eng_19950713,Nyt1,1995-07-13,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,95238,1995,False
nyt_eng_19980111_0183_16:4,,right_next,right,next,"-LBQ-  I was right next to the ninth green when Tiger eagled No. 9 , and I saw him close to within a shot of where I was ,  -RDQ-  said Mickelson , who grew up in nearby San Diego , and who also won the Mercedes in 1994 .",nyt_eng_19980111_0183_16,4,,,,outdated_input_file,nyt_eng_19980111,Nyt1,1998-01-11,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,401379,1998,False
nyt_eng_19970722_0475_19:27,,ritually_venerated,ritually,venerated,"Angkor Wat is still a magnet for Buddhist pilgrimage , and even some icons in the storage vaults of the National Museum at Phnom Penh are ritually venerated .",nyt_eng_19970722_0475_19,27,,,,outdated_input_file,nyt_eng_19970722,Nyt1,1997-07-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,340695,1997,False
nyt_eng_19970212_0330_36:11,neg-ext-nonsubj,significantly_different,significantly,different,Birmingham added that trading coupons for advertisements  -LBQ-  is n't significantly different from writing a check .  -RDQ-,nyt_eng_19970212_0330_36,11,nyt_eng_199702,"He said he plans to investigate coupon misuse , and that the lottery 's coupon supply should be scrutinized as strictly as  -LBQ-  any public asset , whether it 's a coupon or a dollar bill .  -RDQ-","Two months ago , a little-noticed investigation by the state attorney general exposed widespread theft of the best-known type of coupons , Val-Paks , which the lottery distributes on a buy-one , get-one free basis to nearly every household in Massachusetts .",outdated_input_file,nyt_eng_19970212,Nyt1,1997-02-12,negative,not_VP-adv,not,VP-adv,True,27410,1997,False
nyt_eng_19961218_0734_14:3,,similarly_scathing,similarly,scathing,"Scoppetta was similarly scathing in his assessment of the agency , which he joined last February , describing the organization as in shambles .",nyt_eng_19961218_0734_14,3,,,,outdated_input_file,nyt_eng_19961218,Nyt1,1996-12-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,267946,1996,False
nyt_eng_19950920_0011_13:6,,simply_unpayable,simply,unpayable,-LBQ-  This debt is quite simply unpayable .  -RDQ-,nyt_eng_19950920_0011_13,6,,,,outdated_input_file,nyt_eng_19950920,Nyt1,1995-09-20,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,117012,1995,False
nyt_eng_19970122_0730_6:29,,so_abundant,so,abundant,"In a report in the current issue of the journal Nature , Semaw and J.K.W. Harris , chairman of the Rutgers anthropology department , say the artifacts are so abundant in the area that subsequent investigations at the site are likely to unearth even older tools .",nyt_eng_19970122_0730_6,29,,,,outdated_input_file,nyt_eng_19970122,Nyt1,1997-01-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,278916,1997,False
nyt_eng_20021115_0102_64:16,neg-ext-nonsubj,so_accessible,so,accessible,TRAV-BARGAINS -LRB- Houston -RRB- _ The wonders of the Caribbean and Mexico have never been so accessible .,nyt_eng_20021115_0102_64,16,nyt_eng_200211,TRAVEL -LRB-  -LBQ-  t  -RDQ-  category -RRB-,Or more affordable .,outdated_input_file,nyt_eng_20021115,Nyt2,2002-11-15,negative,never_VP-adv,never,VP-adv,False,3164,2002,False
apw_eng_19980401_1005_20:43,neg-ext-nonsubj,so_attractive,so,attractive,"-LBQ-  The international financial adviser appointed for the Sumurcity development is of the view that , while Sumurwang is capable of self-funding the center , it does not make business sense to proceed as initially scheduled as the current returns are not so attractive .  -RDQ-",apw_eng_19980401_1005_20,43,apw_eng_199804,"In a statement , group chief executive Lim Kim Hong said the project will now be carried out in phases , both to reflect the reduced purchasing power of consumers as well as the anticipated changes in lifestyles .",Lim said there are many opportunities for the company to multiply its returns if the funds are channelled into other investments .,outdated_input_file,apw_eng_19980401,Apw,1998-04-01,negative,not_VP-adv,not,VP-adv,False,667,1998,False
apw_eng_19980506_1467_18:24,neg-ext-nonsubj,so_bad,so,bad,"He said that if the rest of the world can weather the storm , the impact on the shipping industry is  -LBQ-  not so bad  -RDQ-  .",apw_eng_19980506_1467_18,24,apw_eng_199805,"In his presentation -  -LBQ-  An Update on the Asian Crisis and Some Implications for Shipping  -RDQ-  - at Intertanko - the Singapore Tanker Event here today , Erskine said he is aware of the impact the financial contagion currently sweeping across Asia has on the global economy .","However , touching on several key shipping issues in Asia , Erskine said 40 per cent of trade in Asia is intra-Asian , and unless the badly-hit Asian economies start fighting back , it will drag the whole region down .",outdated_input_file,apw_eng_19980506,Apw,1998-05-06,negative,not_VP-adv,not,VP-adv,False,70954,1998,False
nyt_eng_19970823_0205_24:15,neg-ext-nonsubj,so_bad,so,bad,"Fact is , the neighborhood Oates is in with his new contract is n't so bad .",nyt_eng_19970823_0205_24,15,nyt_eng_199708,"Oates , who is friendly with Sen. John Kerry , left a note on Kerry 's door that said he was looking for a place to live in the neighborhood but joked that he would n't buy a place across the street and drive down the property values .",Former Bruins left wing Kevin Stevens could be changing addresses again .,outdated_input_file,nyt_eng_19970823,Nyt1,1997-08-23,negative,not_VP-adv,not,VP-adv,True,55779,1997,False
