hit_id,colloc,adv,adj,sent_text,sent_id,adv_index
nyt_eng_19961001_0014_36:17,as_simple,as,simple,One of the delightful things about  -LBQ-  Big Night  -RDQ-  is that these personalities are never as simple as they seem .,nyt_eng_19961001_0014_36,17
nyt_eng_19961001_0019_13:25,that_close,that,close,-LBQ-  We saw Bob Dole _ he 's running for president _ he was outside shaking hands with everyone ... I 've never been that close to anybody that famous before .  -RDQ-,nyt_eng_19961001_0019_13,25
nyt_eng_19961001_0624_38:5,very_aggressive,very,aggressive,"-LBQ-  He was never very aggressive , but he never had the same chirpiness and spring of life .  -RDQ-",nyt_eng_19961001_0624_38,5
nyt_eng_19961002_0816_10:23,so_effective,so,effective,"Indeed , although he brought his witty and pointed patter to fund-raising auctions for a variety of charities , he was never so effective as when he was raising money for AIDS organizations .",nyt_eng_19961002_0816_10,23
nyt_eng_19961003_0230_1:14,as_safe,as,safe,But the stepped-up enforcement in New England suggests that nuclear plants were never as safe as regulators and the industry insisted .,nyt_eng_19961003_0230_1,14
nyt_eng_19961003_0305_17:5,as_strong,as,strong,"Although Catholicism never was as strong in Cuba as in other Latin American countries , the Catholic church , along with other religious institutions , suffered government-led persecution after 1961 , when Castro , who had been baptized , educated and married within the Catholic Church , declared publicly for the first time that the revolution was Marxist-Leninist .",nyt_eng_19961003_0305_17,5
nyt_eng_19961003_0354_67:16,as_cuddly,as,cuddly,"Perhaps most important , she says  -COL-   -LBQ-  Learn to accept she may never be as cuddly as you want .  -RDQ-",nyt_eng_19961003_0354_67,16
nyt_eng_19961003_0843_1:14,as_safe,as,safe,But the stepped-up enforcement in New England suggests that nuclear plants were never as safe as regulators and the industry insisted .,nyt_eng_19961003_0843_1,14
nyt_eng_19961004_0342_37:5,that_afraid,that,afraid,We have never been that afraid of getting chewed up .  -RDQ-,nyt_eng_19961004_0342_37,5
nyt_eng_19961006_0332_19:6,as_bad,as,bad,I guess you 're never as bad as they say .,nyt_eng_19961006_0332_19,6
nyt_eng_19961006_0332_20:5,as_good,as,good,And you 're never as good as they say .  -RDQ-,nyt_eng_19961006_0332_20,5
nyt_eng_19961007_0001_8:8,as_proficient,as,proficient,"More likely , the Dodgers never were as proficient as they advertised .",nyt_eng_19961007_0001_8,8
nyt_eng_19961007_0663_11:6,that_strong,that,strong,"-LBQ-  We 've never been that strong in the enterprise ,  -RDQ-  he said .",nyt_eng_19961007_0663_11,6
nyt_eng_19961008_0311_1:11,quite_able,quite,able,"Until the gas was turned off , I was never quite able to put my finger on why my wife and I had a toaster oven , apart from the fact that if somebody manufactures something for the kitchen , I want it .",nyt_eng_19961008_0311_1,11
nyt_eng_19961009_0335_6:29,so_entertaining,so,entertaining,"Maher describes it as  -LBQ-  ` The McLaughlin Group ' on acid ,  -RDQ-  but even with such substances , that weekly collection of waxworks could never be so entertaining .",nyt_eng_19961009_0335_6,29
nyt_eng_19961009_0457_30:38,very_big,very,big,"By 1987 , he had a small record contract and a critically acclaimed debut ,  -LBQ-  I Know ,  -RDQ-  would launch him on a career that , while steady and fairly profitable , has never been very big .",nyt_eng_19961009_0457_30,38
nyt_eng_19961010_0012_26:5,too_late,too,late,"-LBQ-  It 's never too late for anything ,  -RDQ-  he said .",nyt_eng_19961010_0012_26,5
nyt_eng_19961010_0340_25:20,so_trusting,so,trusting,"There is something almost tragic about her crushed withdrawal back into her shell , for she will never be so trusting again .",nyt_eng_19961010_0340_25,20
nyt_eng_19961014_0413_9:25,so_cruel,so,cruel,"The teasing got so bad , Venus Lacy finally decided when it came time to name her own kids , she would never be so cruel .",nyt_eng_19961014_0413_9,25
nyt_eng_19961016_0308_13:17,too_late,too,late,"But the experts are beginning to realize that when they say ,  -LBQ-  It 's never too late ,  -RDQ-  they really mean never .",nyt_eng_19961016_0308_13,17
nyt_eng_19961017_0437_7:7,satisfactorily_motivated,satisfactorily,motivated,"Arnold 's unstinting viciousness is never satisfactorily motivated , although there are references to nightmares inspired by his visits to concentration camps .",nyt_eng_19961017_0437_7,7
nyt_eng_19961017_0579_2:26,very_significant,very,significant,"-LBQ-  Get on the Bus  -RDQ-  tells the story of 15 men traveling from Los Angeles to the March , but the plot is never very significant in holding our interest  -COL-  Lee actually telegraphs most of the episodes so that anyone used to seeing films will know what 's coming .",nyt_eng_19961017_0579_2,26
nyt_eng_19961017_0683_32:4,too_late,too,late,"It 's never too late to set things straight . A report from W ,",nyt_eng_19961017_0683_32,4
nyt_eng_19961017_0750_33:4,very_popular,very,popular,Rutskoi was never very popular and today is rarely heard from .,nyt_eng_19961017_0750_33,4
nyt_eng_19961018_0629_31:14,particularly_comfortable,particularly,comfortable,"It is not only about him , a topic he has never been particularly comfortable engaging , or about his hopes for the nation .",nyt_eng_19961018_0629_31,14
nyt_eng_19961020_0323_44:4,too_late,too,late,It 's never too late to try to be a champion .,nyt_eng_19961020_0323_44,4
nyt_eng_19961020_0413_32:4,wildly_popular,wildly,popular,Helms was never wildly popular in his state and has always had to eke out his victories .,nyt_eng_19961020_0413_32,4
nyt_eng_19961021_0617_32:53,again_close,again,close,"The latter was significant , Bell adds , because the Midwest was ,  -LBQ-  the one area of the country where Reagan 's economic policies had not yet had a positive effect , and the area where his hawkishness was least popularThe race in such states as Michigan and Illinois was never again close .  -RDQ-",nyt_eng_19961021_0617_32,53
nyt_eng_19961021_0724_11:8,particularly_concerned,particularly,concerned,"Saddam , however , has never been particularly concerned about such fine distinctions .",nyt_eng_19961021_0724_11,8
nyt_eng_19961022_0706_25:10,as_hard,as,hard,"And in my opinion , it has never been as hard for all teams to score on the goal line as it is now .",nyt_eng_19961022_0706_25,10
nyt_eng_19961022_0744_46:5,so_excited,so,excited,He 's never been so excited about anything in his life as he is about the Breeders ' Cup .,nyt_eng_19961022_0744_46,5
nyt_eng_19961024_0264_18:15,too_whimsical,too,whimsical,"It 's never funny enough to be a proper ghostly comedy , but much too whimsical and glib to be anything close to a gripping domestic drama .",nyt_eng_19961024_0264_18,15
nyt_eng_19961024_0653_6:5,as_simple,as,simple,"Baseball has never been as simple as it is sometimes presented in straightforward tenets such as  -LBQ-  see the ball , hit the ball  -RDQ-  or  -LBQ-  pitching , defense and three-run home runs .  -RDQ-",nyt_eng_19961024_0653_6,5
nyt_eng_19961025_0164_5:4,downright_dull,downright,dull,"He 's never downright dull , but he 's cautious ; never cruel , but never funny .",nyt_eng_19961025_0164_5,4
nyt_eng_19961027_0218_26:12,that_angry,that,angry,Which leads to a third theory  -COL-  people were never all that angry in the first place .,nyt_eng_19961027_0218_26,12
nyt_eng_19961028_0135_7:13,as_simple,as,simple,"That seems pretty simple , I know , but things are never as simple as they seem .",nyt_eng_19961028_0135_7,13
nyt_eng_19961028_0654_44:12,too_late,too,late,"-LBQ-  My message to the people was that it 's never too late , that you can always make up for mistakes ,  -RDQ-  Paltiel said .",nyt_eng_19961028_0654_44,12
nyt_eng_19961029_0251_49:12,anywhere_near,anywhere,near,What Fraser knows for certain is that Pinter will never be anywhere near as critical of her work as she herself is .,nyt_eng_19961029_0251_49,12
nyt_eng_19961029_0601_27:4,deliberately_nasty,deliberately,nasty,"He 's never deliberately nasty , malicious or self-serving .  -RDQ-",nyt_eng_19961029_0601_27,4
nyt_eng_19961029_0610_29:22,particularly_happy,particularly,happy,"Still , a primary reason for Dole 's demeanor Tuesday may have been simply that the candidate who has never been particularly happy on the road , was cheered at the notion that he and his wife , Elizabeth , would be sleeping in their own home for the first time in seven days .",nyt_eng_19961029_0610_29,22
nyt_eng_19961030_0005_9:42,alone_long,alone,long,"Under questioning by the plaintiffs ' attorney Edward Medvene , Phillips gave a detailed accounting of Fuhrman 's activities at Nicole Simpson 's townhome and her ex-husband 's estate that morning , seeking to show that the now-disgraced detective was never alone long enough to plant evidence , and that no one had ever noticed a second glove at the site of the double slayings .",nyt_eng_19961030_0005_9,42
nyt_eng_19961030_0126_12:16,particularly_friendly,particularly,friendly,"Every day for 15 years I 've used computers , and they have never been particularly friendly to me .",nyt_eng_19961030_0126_12,16
nyt_eng_19961030_0253_23:5,too_good,too,good,"-LBQ-  It is never too good to see any door of opportunity closed ,  -RDQ-  he said .",nyt_eng_19961030_0253_23,5
nyt_eng_19961030_0346_33:21,too_careful,too,careful,"According to Donna Chaiet , president and founder of Prepare Inc. , a self-defense program , you can never be too careful when you shop .",nyt_eng_19961030_0346_33,21
nyt_eng_19961030_0608_7:16,really_sure,really,sure,"And even when he loans a gown to an award presenter , he 's never really sure she 's going to wear it until he sees it on the TV screen .",nyt_eng_19961030_0608_7,16
nyt_eng_19961030_0666_7:8,so_great,so,great,But Khachigian said the differences were never so great as to threaten adoption of the plan .,nyt_eng_19961030_0666_7,8
nyt_eng_19961031_0125_9:5,totally_settled,totally,settled,But it never was totally settled ; the arguments about evolution and creation remain to this day .,nyt_eng_19961031_0125_9,5
nyt_eng_19961101_0693_7:24,so_hardball,so,hardball,Though Reed 's figures may be inflated _ the press never bothers to verify them _ his  -LBQ-  nonpartisanship  -RDQ-  has never been so hardball .,nyt_eng_19961101_0693_7,24
nyt_eng_19961103_0014_3:19,as_passive,as,passive,M.L. Carr stood in a Bradley Center locker room and promised that his team never again would be as passive as it was Saturday night .,nyt_eng_19961103_0014_3,19
nyt_eng_19961104_0602_1:6,especially_fond,especially,fond,Studio executives have never been especially fond of William Shakespeare .,nyt_eng_19961104_0602_1,6
nyt_eng_19961106_0881_14:6,socially_acceptable,socially,acceptable,Gambling has never been more socially acceptable .,nyt_eng_19961106_0881_14,6
nyt_eng_19961107_0388_5:6,so_popular,so,popular,These clubs have never been so popular .,nyt_eng_19961107_0388_5,6
nyt_eng_19961107_0684_1:5,even_close,even,close,"He has never been even close to timid , but quarterback Dave Brown was asked the question anyway , and just like the way he plays on the field , he did not duck the blitz .",nyt_eng_19961107_0684_1,5
nyt_eng_19961108_0379_57:21,seriously_ill,seriously,ill,"Before serving in the Gulf , Donnelly says -- and his medical records confirm -- that he had never been seriously ill , rarely even susceptible to colds .",nyt_eng_19961108_0379_57,21
nyt_eng_19961108_0643_1:5,too_early,too,early,"Since it is never too early to start worrying about the next presidential election , here are a few suggestions inspired by months of keeping television track of the one just past .",nyt_eng_19961108_0643_1,5
nyt_eng_19961110_0206_34:10,socially_respectable,socially,respectable,"-LBQ-  Raising hogs , like prostitution , was never socially respectable ,  -RDQ-  says one agribusinessman ,  -LBQ-  but the money was always good .  -RDQ-",nyt_eng_19961110_0206_34,10
nyt_eng_19961112_0287_30:6,too_late,too,late,She said it is never too late to start an exercise program that includes strength training with resistive weights or machines .,nyt_eng_19961112_0287_30,6
nyt_eng_19961114_0482_7:5,very_likely,very,likely,"-LBQ-  It was never very likely that they were going to just pull up stakes and go home ,  -RDQ-  said McCurry .",nyt_eng_19961114_0482_7,5
nyt_eng_19961116_0152_8:7,that_simple,that,simple,But even opera is never quite that simple .,nyt_eng_19961116_0152_8,7
nyt_eng_19961117_0273_32:4,as_easy,as,easy,It was never as easy as he tried to make it look .,nyt_eng_19961117_0273_32,4
nyt_eng_19961120_0015_24:13,fully_able,fully,able,"But playing on a team that struggled nightly , he never was fully able to get his game or his confidence back .",nyt_eng_19961120_0015_24,13
nyt_eng_19961120_0323_2:19,as_scary,as,scary,"-LBQ-  They can stretch the possibilities a bit ,  -RDQ-  she replied ,  -LBQ-  and it 's never as scary as you think it 's going to be or as you 've been told it is .",nyt_eng_19961120_0323_2,19
nyt_eng_19961121_0622_2:19,as_scary,as,scary,"-LBQ-  They can stretch the possibilities a bit ,  -RDQ-  she replied ,  -LBQ-  and it 's never as scary as you think it 's going to be or as you 've been told it is .",nyt_eng_19961121_0622_2,19
nyt_eng_19961122_0411_35:34,over_grazed,over,grazed,"On the other hand , the gorillas will be able to eat delicacies like papaws , mulberries , orange day lilies and peppermint , one of those exuberant growers that can never be over grazed .",nyt_eng_19961122_0411_35,34
nyt_eng_19961122_0508_49:47,as_violent,as,violent,"-LBQ-  I 've had to do stuff and put on programs or films that I did n't agree with and was not sympathetic to , .  -RDQ-  and then he added , unable to resist a jab at his archrival ,  -LBQ-  though they were never as violent as some of Rupert Murdoch 's shows .",nyt_eng_19961122_0508_49,47
nyt_eng_19961124_0007_22:5,very_russified,very,russified,"-LBQ-  My husband is very Russified and never paid for me ,  -RDQ-  says Mrs. Tabyshalieva .",nyt_eng_19961124_0007_22,5
nyt_eng_19961125_0123_29:4,quite_sure,quite,sure,We were never quite sure what they did after they dropped us off but we did know they lied .,nyt_eng_19961125_0123_29,4
nyt_eng_19961125_0128_7:5,very_good,very,good,"Americans never have been very good at being extended families , even in centuries past .",nyt_eng_19961125_0128_7,5
nyt_eng_19961129_0440_26:7,as_vulnerable,as,vulnerable,The Suns will never again be as vulnerable as they are now .,nyt_eng_19961129_0440_26,7
nyt_eng_19961202_0461_42:28,too_old,too,old,"But Nigel Anthony 's reading , both ripe and dry , was enthralling over the length of all 12 cassettes ; the experience proves you 're never too old to be seduced by Durrell .",nyt_eng_19961202_0461_42,28
nyt_eng_19961203_0632_20:4,physically_right,physically,right,"Williams never was physically right last season , when he appeared in 62 games and averaged a career-low 7.3 points , six rebounds and 1.4 shot blocks a game .",nyt_eng_19961203_0632_20,4
nyt_eng_19961203_0649_34:7,really_tasteless,really,tasteless,"Roth 's travel guide is never really tasteless , because he avoids the city 's most recent and emotional crimes .",nyt_eng_19961203_0649_34,7
nyt_eng_19961204_0356_5:6,so_bad,so,bad,"-LBQ-  It 's never been so bad with the combination of no new products , prices plummeting and intensified competition .  -RDQ-",nyt_eng_19961204_0356_5,6
nyt_eng_19961204_0527_31:4,really_much,really,much,It was never really much of a game after that .,nyt_eng_19961204_0527_31,4
nyt_eng_19961204_0582_5:6,so_bad,so,bad,"-LBQ-  It 's never been so bad , with the combination of no new products , prices plummeting and intensified competition .  -RDQ-",nyt_eng_19961204_0582_5,6
nyt_eng_19961204_0665_3:11,fully_operational,fully,operational,"Except for Shoreham on Long Island , which was never fully operational , Connecticut Yankee would be the first commercial plant in Connecticut , New York or New Jersey to close in 22 years .",nyt_eng_19961204_0665_3,11
nyt_eng_19961204_0678_28:17,so_palpable,so,palpable,"An American official remarked before the veto that hostility toward the United States had never been so palpable , as diplomats from around the world watched the Clinton administration attack Boutros-Ghali 's record with dwindling credibility .",nyt_eng_19961204_0678_28,17
nyt_eng_19961205_0552_1:12,quite_clear,quite,clear,The reasons he left football after the 1994 season were never quite clear .,nyt_eng_19961205_0552_1,12
nyt_eng_19961206_0185_2:6,completely_separate,completely,separate,"The two have never been completely separate , of course .",nyt_eng_19961206_0185_2,6
nyt_eng_19961208_0240_20:11,too_thin,too,thin,"Everyone was forever dieting , and women could never be too thin ; some things do not change .",nyt_eng_19961208_0240_20,11
nyt_eng_19961209_0117_5:5,so_mournful,so,mournful,It never has been so mournful for a Falcons-Saints game as it was Sunday .,nyt_eng_19961209_0117_5,5
nyt_eng_19961210_0011_8:12,quite_sure,quite,sure,"-LBQ-  So , going into the games , you 're never quite sure what 's going to happen .",nyt_eng_19961210_0011_8,12
nyt_eng_19961211_0333_24:4,so_impressed,so,impressed,I was never so impressed .,nyt_eng_19961211_0333_24,4
nyt_eng_19961211_0475_46:10,really_through,really,through,They were on and off but they were never really through with each other .  -RDQ-,nyt_eng_19961211_0475_46,10
nyt_eng_19961212_0699_22:11,that_close,that,close,The mayor 's aides say the two sides were never that close and accuse important City Council members of poisoning the talks by spreading malicious information to their colleagues .,nyt_eng_19961212_0699_22,11
nyt_eng_19961213_0533_62:11,as_good,as,good,-LBQ-  It 's important to remember that you 're never as good as they say you are when they say you 're good and never as bad as they say you are when they say you 're bad .,nyt_eng_19961213_0533_62,11
nyt_eng_19961213_0601_10:5,as_straight,as,straight,The words were never as straight as his fastball .,nyt_eng_19961213_0601_10,5
nyt_eng_19961216_0431_3:7,that_easy,that,easy,But in Russia things are never that easy .,nyt_eng_19961216_0431_3,7
nyt_eng_19961216_0435_66:5,so_presumptuous,so,presumptuous,I would never be so presumptuous as to dismiss all rumors as paranoia .,nyt_eng_19961216_0435_66,5
nyt_eng_19961216_0798_9:13,too_late,too,late,"-LBQ-  But as we say in Spanish , ` It is never too late when joy arrives . '",nyt_eng_19961216_0798_9,13
nyt_eng_19961216_0860_3:7,as_depressed,as,depressed,But Bono said he was never as depressed as when he was demoted to backup quarterback by the Chiefs last month .,nyt_eng_19961216_0860_3,7
nyt_eng_19961217_0640_6:6,quite_right,quite,right,"Because the timing was never quite right , the two veteran executives last year handed the daunting task over to Condit and McDonnell Douglas Chief Executive Harry Stonecipher .",nyt_eng_19961217_0640_6,6
nyt_eng_19961218_0705_36:15,as_powerful,as,powerful,"Tupac Amaru , which is known by the Spanish initials MRTA , was never as powerful or as violent as the Shining Path movement , which nearly toppled the government in the late 1980s , but experts had warned that the group , while severely weakened , was still dangerous .",nyt_eng_19961218_0705_36,15
nyt_eng_19961219_0532_22:4,outrageously_bad,outrageously,bad,It 's never outrageously bad or offensive .,nyt_eng_19961219_0532_22,4
nyt_eng_19961219_0539_17:7,particularly_thrilling,particularly,thrilling,"As a thriller it 's never particularly thrilling , and as a comedy  -LBQ-  My Fellow Americans  -RDQ-  suffers from long laughless patches devoted to explaining the intricacies of the White House conspiracy .",nyt_eng_19961219_0539_17,7
nyt_eng_19961220_0558_36:11,as_close,as,close,"At every stop , the closest parking space is never as close as it might be .",nyt_eng_19961220_0558_36,11
nyt_eng_19961220_0570_42:4,fully_comfortable,fully,comfortable,"Parcells was never fully comfortable with that arrangement , and he is even less comfortable , we can plainly see , with his current situation .",nyt_eng_19961220_0570_42,4
nyt_eng_19961221_0096_4:7,as_green,as,green,"Clinton 's aides were never quite as green as their collective reputation would have it , but they had their shortcomings , took their knocks and then some .",nyt_eng_19961221_0096_4,7
nyt_eng_19961222_0140_21:10,altogether_sure,altogether,sure,The reason is that a man can never be altogether sure of paternity .,nyt_eng_19961222_0140_21,10
nyt_eng_19961223_0671_18:35,especially_popular,especially,popular,"Among them was the victory of Rep. Sam Brownback , a Republican , in the race for one of the two Senate seats in Kansas , a state where gun control has never been especially popular .",nyt_eng_19961223_0671_18,35
nyt_eng_19961226_0076_34:26,too_late,too,late,"The amount of calcium you consume in childhood and adolescence influences the strength of your bones when you reach adulthood , but it 's never too late to get enough calcium .",nyt_eng_19961226_0076_34,26
nyt_eng_19961226_0242_53:12,too_late,too,late,Ireland says the movie 's message is that it 's never too late to realize your dream .,nyt_eng_19961226_0242_53,12
nyt_eng_19961227_0013_12:14,totally_comfortable,totally,comfortable,"Seattle held on the rest of the way , but it was never totally comfortable .",nyt_eng_19961227_0013_12,14
nyt_eng_19961227_0229_11:10,very_good,very,good,"But as it turns out , footprinting never was very good at identifying newborns  -COL-  Officials say footprinting usually is done so poorly it results in a worthless smudge 9 of 10 times .",nyt_eng_19961227_0229_11,10
nyt_eng_19961227_0377_56:6,as_cold,as,cold,"-LBQ-  I 've never been as cold as I was then ,  -RDQ-  Ms. Mortin said .",nyt_eng_19961227_0377_56,6
nyt_eng_19961231_0188_2:5,so_cold,so,cold,I 'd never been so cold in my life .,nyt_eng_19961231_0188_2,5
nyt_eng_19961231_0345_7:5,as_carefree,as,carefree,"I 'll never be as carefree as I was in Montana , but at least in Alaska I was having fun again .",nyt_eng_19961231_0345_7,5
nyt_eng_19970101_0059_2:5,so_cold,so,cold,I 'd never been so cold in my life .,nyt_eng_19970101_0059_2,5
nyt_eng_19970101_0359_36:11,that_hard,that,hard,He got sacked a lot but the hits were never that hard .,nyt_eng_19970101_0359_36,11
nyt_eng_19970103_0234_35:15,so_effective,so,effective,"-LBQ-  It 's not a brand new thing , but it 's never been so effective ,  -RDQ-  said Wyche .",nyt_eng_19970103_0234_35,15
nyt_eng_19970106_0282_37:6,as_strong,as,strong,"-LBQ-  Gima will never be as strong as Migros , but profit can improve and perform better on the exchange ,  -RDQ-  Acar said .",nyt_eng_19970106_0282_37,6
nyt_eng_19970106_0611_20:20,finally_willing,finally,willing,"He had the rare genius to admit publicly that his society was dying , even if he was never finally willing or able to apply a useful cure .",nyt_eng_19970106_0611_20,20
nyt_eng_19970106_0728_1:6,as_high,as,high,"-LBQ-  Consulting margins were never as high relative to manufacturing as now ,  -RDQ-  said Patrick Harker , a professor at the Wharton School .",nyt_eng_19970106_0728_1,6
nyt_eng_19970108_0132_30:6,too_cold,too,cold,"A  -COL-  It 's never too cold to snow , said Carlos Garza of the National Weather Service .",nyt_eng_19970108_0132_30,6
nyt_eng_19970110_0203_1:4,too_early,too,early,It 's never too early to start your 1997 Christmas list .,nyt_eng_19970110_0203_1,4
nyt_eng_19970110_0638_28:31,so_great,so,great,"The first skirmish last year involved Andre Malraux , the writer , adventurer , anti-fascist resistance fighter , orator and politician , who once declared that  -LBQ-  France is never so great as when it speaks to all mankind .  -RDQ-",nyt_eng_19970110_0638_28,31
nyt_eng_19970111_0207_132:4,too_late,too,late,It 's never too late for a lesson .,nyt_eng_19970111_0207_132,4
nyt_eng_19970114_0478_11:6,as_big,as,big,"A second-term inauguration is never as big as a first-term affair , but the desire to keep a low profile during this one is related to the furor over questionable contributions to the Clinton campaign and to complicated new Congressional ethics rules .",nyt_eng_19970114_0478_11,6
nyt_eng_19970114_0631_2:9,really_interested,really,interested,"The settlers and other confirmed nationalists were never really interested in a better deal or more security , but in finding a way to get out of the Oslo agreements , and the very fact that Netanyahu was agreeing to get out of Hebron and to set deadlines for further withdrawals was a bitter disappointment and a betrayal .",nyt_eng_19970114_0631_2,9
nyt_eng_19970115_0325_33:26,as_good,as,good,"Donal secretly wanted a stage career , but  -LBQ-  having seen the Abbey company from a young age , I felt I could never be as good as them .  -RDQ-",nyt_eng_19970115_0325_33,26
nyt_eng_19970115_0576_18:8,as_great,as,great,"-LBQ-  The cost of prevention is never as great as the price of neglect ,  -RDQ-  he said .",nyt_eng_19970115_0576_18,8
nyt_eng_19970115_0773_8:11,only_5-of-14,only,5-of-14,"Ewing wound up with 18 points , but he was only 5-of-14 from the field and never established position routinely against Will Perdue , the injured David Robinson 's ornery backup .",nyt_eng_19970115_0773_8,11
nyt_eng_19970116_0120_8:15,quite_certain,quite,certain,"While using  -LBQ-  Your mother wears Army boots  -RDQ-  often , I never was quite certain of its meaning , other than I knew it was a disparagement .",nyt_eng_19970116_0120_8,15
nyt_eng_19970116_0252_21:7,as_good,as,good,"-LBQ-  But it could never be as good as the Internet ,  -RDQ-  she said , voice rising slightly .",nyt_eng_19970116_0252_21,7
nyt_eng_19970118_0205_1:34,very_interested,very,interested,"The private sector , said Chester Hartman , president of the Poverty and Race Research Action Council in Washington and a former professor of housing policy at Harvard University , has never been very interested in producing apartments for the poor .",nyt_eng_19970118_0205_1,34
nyt_eng_19970120_0648_25:4,as_beautiful,as,beautiful,The voice was as beautiful as ever but never seemed to know quite where it belonged .,nyt_eng_19970120_0648_25,4
nyt_eng_19970121_0166_25:12,that_strict,that,strict,The Forest Service countered that the high court has never been that strict in forcing the government to justify land-use regulations .,nyt_eng_19970121_0166_25,12
nyt_eng_19970121_0648_10:5,as_extreme,as,extreme,"Real life is never as extreme as the theater , but the story is a familiar one .",nyt_eng_19970121_0648_10,5
nyt_eng_19970122_0569_9:26,fully_capable,fully,capable,"far too sick to work , the measure reflects the growing sense that an economically depressed Russia has a leader who may never again be fully capable of carrying out the strenuous duties of his job .",nyt_eng_19970122_0569_9,26
nyt_eng_19970122_0658_3:37,fully_capable,fully,capable,"But after seven troubling months in which the president has been far too sick to work , the measure reflects the growing sense that an economically depressed Russia has a leader who may never again be fully capable of carrying out the strenuous duties of his job .",nyt_eng_19970122_0658_3,37
nyt_eng_19970122_0772_1:6,so_warm,so,warm,Mayor Rudolph Giuliani is never so warm and generous with his praise as when he is boasting of the achievements of his Police Department and the dramatic drop in crime it has helped produce .,nyt_eng_19970122_0772_1,6
nyt_eng_19970123_0238_44:6,super_fast,super,fast,-LBQ-  I was never really super fast .,nyt_eng_19970123_0238_44,6
nyt_eng_19970123_0405_18:9,quite_able,quite,able,"Among the many projects she has never been quite able to complete are a series of photographs of doctors and their dogs , a series of photographs of  -LBQ-  flowers in every stage of decline  -RDQ-  and a series of photographs of houses lived in by the poet Anne Sexton .",nyt_eng_19970123_0405_18,9
nyt_eng_19970123_0553_14:9,home_much,home,much,"The son of a doctor who was never home much , Howard had two great loves in his life  -COL-  the adolescent fantasies he shouted out as he typed them -LRB- as if he were really living them in his head -RRB- and his sickly , controlling mother -LRB- Ann Wedgeworth in the film -RRB- , with whom he lived his entire life .",nyt_eng_19970123_0553_14,9
nyt_eng_19970124_0257_40:32,really_sure,really,sure,"-LBQ-  Sometimes he 'll say if it 's third and short and we do n't make that he wants to go for it , much of the time you 're never really sure what he 's going to do .  -RDQ-",nyt_eng_19970124_0257_40,32
nyt_eng_19970127_0006_49:5,really_worried,really,worried,"-LBQ-  I was never really worried ,  -RDQ-  Favre said .",nyt_eng_19970127_0006_49,5
nyt_eng_19970127_0186_30:46,so_visible,so,visible,"The state 's hostility to the fund _ which is not the same in all the countries _ brought us a lot of problems , but also advantages  -COL-  we had to be much more innovative , and the innovativeness of people has never been so visible as it is nowadays in Serbia .",nyt_eng_19970127_0186_30,46
nyt_eng_19970127_0873_26:18,too_early,too,early,"It 's all going to be possible someday , and the Internet crowd knows it 's never too early to start selling .",nyt_eng_19970127_0873_26,18
nyt_eng_19970127_0924_8:12,as_dumb,as,dumb,"-LBQ-  Sports owners may be dumb , but they are never as dumb as politicians ,  -RDQ-  New York Daily News sports columnist Mike Lupica writes in his new book .",nyt_eng_19970127_0924_8,12
nyt_eng_19970128_0368_8:19,again_commensurate,again,commensurate,"He was a good rock singer but , after several years of popularity , his success was never again commensurate with his talent .",nyt_eng_19970128_0368_8,19
nyt_eng_19970128_0662_1:33,as_comfortable,as,comfortable,"George Steinbrenner said Tuesday that a contract extension for Joe Torre is imminent , and he praised the manager of his World Series champion Yankees by adding that he has never been as comfortable with any of his 13 previous managers .",nyt_eng_19970128_0662_1,33
nyt_eng_19970129_0436_42:47,completely_certain,completely,certain,"Stooping through entryways about four feet high only increased the expectations of pilgrims , who were greeted by dense , disorienting fog and mists , a giant heart light sculpture about eight feet high and a path that kept dipping gently so visitors could never be completely certain of their footing .",nyt_eng_19970129_0436_42,47
nyt_eng_19970130_0014_22:6,so_mad,so,mad,-LBQ-  I 've never been so mad in a game .  -RDQ-,nyt_eng_19970130_0014_22,6
nyt_eng_19970130_0265_84:15,as_smart,as,smart,"Successful siblings can prompt a child to think ,  -LBQ-  I can never be as smart as my sister  -RDQ-  ;  -LBQ-  There ca n't be two smart kids in a family .  -RDQ-",nyt_eng_19970130_0265_84,15
nyt_eng_19970130_0274_11:24,as_high,as,high,"And although the networks have rarely been happy with a system that inevitably makes losers of nonwinners , the stakes have never been as high as this season , when the combined audience share of television elders NBC , ABC and CBS could conceivably fall below 50 percent for the first time ever .",nyt_eng_19970130_0274_11,24
nyt_eng_19970130_0300_54:24,so_delightful,so,delightful,"We 're blind to the problem , which is that no matter what we devise , it will never be so suitable , so delightful , or so perfect that we will consider it  -LBQ-  enough .  -RDQ-",nyt_eng_19970130_0300_54,24
nyt_eng_19970131_0259_19:19,completely_stable,completely,stable,"And he topped it off with a simple vision about health insurance  -COL-   -LBQ-  It will never be completely stable for everyone , anyone , until everyone at least has affordable access to it .  -RDQ-",nyt_eng_19970131_0259_19,19
nyt_eng_19970202_0138_17:16,quite_right,quite,right,"-LBQ-  I wanted to fix some of the shots in the movie that were never quite right , clean it up , add some scenes ,  -RDQ-  he said .",nyt_eng_19970202_0138_17,16
nyt_eng_19970203_0069_7:7,as_fitness-frenzied,as,fitness-frenzied,While the U.K. may never be as fitness-frenzied as America -- where talk-show hostess Oprah Winfrey 's cook and personal trainer are celebrities in their own right -- more Britons are hitting the gym .,nyt_eng_19970203_0069_7,7
