hit_id,adv_form,adj_form,token_str,text_window,masked,scores,moderate_total,precise_total,compare_total,weak_intense_total,meas_intense_total,mod_intense_total,good_intense_total,epistemic_total,serious_intense_total,observable_total,fear_intense_total,taboo_intense_total,absurd_intense_total,crazy_intense_total,disbelief_intense_total,unease_intense_total,excess_intense_total,max_intense_total,EDM_Morzycki_total,Mmod_SoltWilson_total,negative_total,positive_total,NPS_total,PS_rescuer_total,PPS_total,comparative_sample_total,sufficient_sample_total,intense_sample_total,min_threshold_sample_total,max_threshold_sample_total,extreme_sample_total
pcc_eng_29_109.3693_x1746192_33:8-9,as,solid,"As long as the complete product is as solid as it was a season ago , it should once again be a major position of strength .",complete product is as solid as it was,"As long as the complete product is [MASK] solid as it was a season ago , it should once again be a major position of strength .","{'as': 0.16740702092647552, 'still': 0.08297473937273026, 'so': 0.05408855155110359, 'structurally': 0.03804853558540344, 'not': 0.037103112787008286, 'perfectly': 0.03136875107884407, 'considered': 0.030577875673770905, 'relatively': 0.020096860826015472, 'commercially': 0.01623557321727276, 'sufficiently': 0.015396179631352425, 'made': 0.012355560436844826, 'truly': 0.01092328131198883, 'mechanically': 0.010076716542243958, 'more': 0.008718292228877544, 'very': 0.008460731245577335, 'physically': 0.008214550092816353, 'naturally': 0.00809993501752615, 'solid': 0.007545952219516039, 'locally': 0.007312630768865347, 'frozen': 0.006885899696499109, 'fairly': 0.006733416114002466, 'completely': 0.0066900793462991714, 'now': 0.006338206119835377, 'deemed': 0.006320830900222063, 'kept': 0.006152038462460041, 'being': 0.005820220801979303, 'always': 0.005520728882402182, 'simply': 0.005230663809925318, 'remarkably': 0.004728921223431826, 'just': 0.004630031529814005}",0.0,0.0,0.00872,0.00846,0.0,0.0,0.0,0.01092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03806,0.00986,0.00673,0.0371,0.00552,0.0,0.0,0.00673,0.19622,0.05409,0.00846,0.0,0.03806,0.00463
pcc_eng_29_108.2377_x1733072_15:20-21,fairly,large,In fact most of us in the Riverland and Mallee would consider any tree over ten metres as being fairly large .,metres as being fairly large .,In fact most of us in the Riverland and Mallee would consider any tree over ten metres as being [MASK] large .,"{'too': 0.30216535925865173, 'exceptionally': 0.09051976352930069, 'unusually': 0.07961098849773407, 'overly': 0.07448538392782211, 'very': 0.05639571696519852, 'quite': 0.05422726646065712, 'particularly': 0.043991368263959885, 'extremely': 0.03953120484948158, 'equally': 0.017582012340426445, 'fairly': 0.01692589558660984, 'reasonably': 0.015407838858664036, 'sufficiently': 0.013249126262962818, 'so': 0.012397571466863155, 'relatively': 0.010079327039420605, 'super': 0.008284831419587135, 'dangerously': 0.007879707030951977, 'rather': 0.00780846131965518, 'moderately': 0.007254980970174074, 'really': 0.006886804476380348, 'physically': 0.006461691576987505, 'comparatively': 0.006284045055508614, 'incredibly': 0.0056555429473519325, 'as': 0.005627641454339027, 'especially': 0.005603454075753689, 'potentially': 0.004528229124844074, 'that': 0.003678051522001624, 'remarkably': 0.003469914197921753, 'similarly': 0.003302569966763258, 'infinitely': 0.0025815556291490793, 'naturally': 0.0025424158666282892}",0.02266,0.0,0.0,0.11751,0.00828,0.08913,0.0,0.0,0.0,0.0,0.00788,0.0,0.0,0.0,0.00566,0.0,0.07449,0.0,0.0,0.02473,0.0,0.0,0.0,0.30217,0.02473,0.01571,0.31456,0.20103,0.0,0.0,0.0
pcc_eng_29_109.3248_x1745475_21:23-24,currently,available,"More to the point , if you could choose to believe in god , why the he'll would you choose the gods currently available ?",choose the gods currently available ?,"More to the point , if you could choose to believe in god , why the he'll would you choose the gods [MASK] available ?","{'readily': 0.1378909796476364, '##hip': 0.04931994527578354, 'freely': 0.03692907094955444, 'if': 0.028946414589881897, '##ever': 0.026860717684030533, 'wherever': 0.024919409304857254, 'whenever': 0.01978570781648159, 'are': 0.01800518110394478, 'were': 0.017763717100024223, 'here': 0.01651356741786003, 'as': 0.01402828749269247, 'only': 0.011786377988755703, '##hips': 0.011073836125433445, 'now': 0.011018755845725536, 'where': 0.010764614678919315, 'anywhere': 0.008928856812417507, 'when': 0.008878148160874844, 'made': 0.008803136646747589, 'best': 0.008652444928884506, 'still': 0.008499004878103733, 'not': 0.0073092784732580185, 'always': 0.006544382777065039, 'there': 0.006162888370454311, 'else': 0.005875431001186371, 'otherwise': 0.005558985751122236, 'equally': 0.004972122609615326, 'yet': 0.004881338216364384, ""'"": 0.004851388279348612, '##with': 0.004774976521730423, 'easily': 0.004769223742187023}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00731,0.00654,0.00488,0.01179,0.0,0.01403,0.0,0.0,0.0,0.0,0.0
pcc_eng_29_108.3614_x1735104_18:10-11,readily,available,People may be injured as a result of using readily available products in what are known as products liability cases .,result of using readily available products in what,People may be injured as a result of using [MASK] available products in what are known as products liability cases .,"{'commercially': 0.5673272013664246, 'publicly': 0.12888462841510773, 'readily': 0.09034277498722076, 'locally': 0.03215930238366127, 'poorly': 0.023013263940811157, 'freely': 0.01770532876253128, 'legally': 0.014636856503784657, 'widely': 0.009976196102797985, 'commonly': 0.008124958723783493, 'illegally': 0.007371182553470135, 'previously': 0.006860117428004742, 'other': 0.003828877815976739, 'socially': 0.0038011902943253517, 'potentially': 0.003750876523554325, 'less': 0.0033901685383170843, 'limited': 0.003300001611933112, 'easily': 0.0030831133481115103, 'lesser': 0.0024864140432327986, 'otherwise': 0.0022784608881920576, 'reasonably': 0.0021401220001280308, 'frequently': 0.0017821361543610692, 'incorrectly': 0.0017357396427541971, 'highly': 0.0016014946158975363, 'rarely': 0.0014970096526667476, 'increasingly': 0.0013274482917040586, 'currently': 0.0012993754353374243, 'the': 0.0012555657885968685, 'externally': 0.0012485578190535307, 'internationally': 0.0009815096855163574, 'restricted': 0.0009777433006092906}",0.00214,0.0,0.00339,0.0,0.01158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.00991,0.0,0.0,0.0,0.00339,0.0,0.0,0.0,0.0,0.0
pcc_eng_29_108.3478_x1734881_031:7-8,too,much,"You dislike humdrum jobs which involve too much sameness and routine , and also find it difficult to be pinned down in personal relationships .",jobs which involve too much sameness and routine,"You dislike humdrum jobs which involve [MASK] much sameness and routine , and also find it difficult to be pinned down in personal relationships .","{'very': 0.38675716519355774, 'so': 0.2022009938955307, 'too': 0.15864825248718262, 'pretty': 0.017991015687584877, 'relatively': 0.01648404449224472, 'maintaining': 0.013080794364213943, 'a': 0.012686250731348991, 'such': 0.012122598476707935, 'quite': 0.01169219333678484, 'having': 0.011257244274020195, 'not': 0.00913968961685896, 'extremely': 0.008581658825278282, 'seemingly': 0.007649014703929424, 'fairly': 0.006078526843339205, 'overly': 0.0059572430327534676, 'rather': 0.004140428267419338, 'achieving': 0.0033055751118808985, 'sharing': 0.0031912014819681644, 'unusually': 0.003055181121453643, 'their': 0.002695225179195404, 'absolutely': 0.002557393629103899, 'the': 0.0024980660527944565, 'ensuring': 0.002461549825966358, 'almost': 0.002040503779426217, 'finding': 0.0019904347136616707, 'equally': 0.0018964362097904086, 'incredibly': 0.0017655863193795085, 'less': 0.001703541842289269, 'how': 0.00161468714941293, 'creating': 0.0015590630937367678}",0.0,0.0,0.0017,0.39845,0.0,0.00858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00177,0.0,0.00596,0.0,0.00256,0.02821,0.00914,0.0,0.0,0.15865,0.02821,0.01819,0.36085,0.40703,0.0,0.0,0.00256
pcc_eng_29_108.2835_x1733841_24:3-4,n't,able,"I was n't able to eat real food until the next day , but by then hospital food sounded really good .",I was n't able to eat real,"I was [MASK] able to eat real food until the next day , but by then hospital food sounded really good .","{'barely': 0.3791354298591614, 'not': 0.35380685329437256, 'only': 0.07482783496379852, 'hardly': 0.06910089403390884, 'never': 0.05655977129936218, 'rarely': 0.016535760834813118, 'finally': 0.010023497976362705, 'still': 0.009836500510573387, 'scarcely': 0.003880441654473543, 'almost': 0.002930452348664403, 'seldom': 0.002535212319344282, 'mostly': 0.0015026710461825132, 'usually': 0.0013738172128796577, 'actually': 0.001064253388904035, 'eventually': 0.0008800080395303667, 'probably': 0.0006471388624049723, 'just': 0.00060366588877514, 'always': 0.0005574994720518589, 'being': 0.0005324707017280161, 'apparently': 0.0004974220064468682, 'really': 0.0004047359398100525, 'definitely': 0.00038120741373859346, 'nearly': 0.0003247164422646165, 'neither': 0.0003181748033966869, 'then': 0.00030790275195613503, 'even': 0.00030273423180915415, 'normally': 0.00028109957929700613, 'little': 0.00027267044060863554, 'also': 0.000270334305241704, 'basically': 0.0002541410503908992}",0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.00145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.87902,0.00221,0.0,0.07513,0.0,0.0,0.0,0.0004,0.0,0.0,0.0006
pcc_eng_29_108.0005_x1729219_52:5-6,more,unforgettably,"Make this experience even more unforgettably by staying on the pristine island paradise of Holbox , which rallies to protect the surrounding environment , ( by not allowing cars on the island , for example ) .",this experience even more unforgettably by staying on,"Make this experience even [MASK] unforgettably by staying on the pristine island paradise of Holbox , which rallies to protect the surrounding environment , ( by not allowing cars on the island , for example ) .","{'more': 0.6949384808540344, 'worse': 0.19079941511154175, 'better': 0.03562907874584198, 'less': 0.020206386223435402, 'easier': 0.012808732688426971, 'further': 0.010156291536986828, 'greater': 0.0052249557338654995, 'harder': 0.004766804166138172, 'stronger': 0.002416214905679226, 'bigger': 0.002401008503511548, 'richer': 0.0012050437508150935, 'deeper': 0.0011757354950532317, 'stranger': 0.0011471619363874197, 'longer': 0.0005535556701943278, 'simpler': 0.0005405714618973434, 'safer': 0.0005342119839042425, 'colder': 0.0003554021823219955, 'quite': 0.00035465843393467367, 'remotely': 0.0003433235106058419, 'larger': 0.00032122244010679424, 'shorter': 0.00029789868858642876, 'clearer': 0.0002819672226905823, 'somewhat': 0.0002620826126076281, 'possible': 0.000261871115071699, 'so': 0.00020568972104229033, '##er': 0.00020400962966959924, 'improve': 0.0001695541723165661, 'higher': 0.00014028411533217877, 'smaller': 0.00013880494225304574, 'extend': 0.00013681506970897317}",0.0,0.0,0.71514,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.00026,0.71514,0.00021,0.00035,0.0,0.0,0.0
pcc_eng_29_109.3488_x1745880_10:3-4,n't,comfortable,"I was n't comfortable with accepting this status quo , so I took a page out of my outbound playbook .",I was n't comfortable with accepting this,"I was [MASK] comfortable with accepting this status quo , so I took a page out of my outbound playbook .","{'not': 0.202880859375, 'more': 0.08273623883724213, 'quite': 0.07381866127252579, 'less': 0.05111738666892052, 'fairly': 0.03945990279316902, 'perfectly': 0.034981247037649155, 'too': 0.02945927157998085, 'so': 0.029106536880135536, 'very': 0.028764966875314713, 'pretty': 0.025065334513783455, 'obviously': 0.020224791020154953, 'already': 0.01912510395050049, 'getting': 0.01750563457608223, 'extremely': 0.014504281803965569, 'equally': 0.012470485642552376, 'surprisingly': 0.012064306996762753, 'becoming': 0.01116045843809843, 'instantly': 0.009885129518806934, 'apparently': 0.009401374496519566, 'never': 0.009244072251021862, 'most': 0.008053663186728954, 'somewhat': 0.007985198870301247, 'feeling': 0.007789368275552988, 'particularly': 0.007569483481347561, 'reasonably': 0.0075072613544762135, 'suddenly': 0.0072683049365878105, 'rather': 0.007191769778728485, 'totally': 0.006418563891202211, 'especially': 0.006410623900592327, 'really': 0.0062640332616865635}",0.00751,0.0,0.14191,0.10885,0.0,0.02848,0.0,0.0,0.0,0.02022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414,0.0,0.0797,0.21212,0.0,0.0,0.02946,0.0797,0.14191,0.05857,0.13092,0.0,0.03498,0.0
pcc_eng_29_109.4500_x1747508_07:5-6,so,many,""" I've said that so many times . ""","I've said that so many times . """,""" I've said that [MASK] many times . ""","{'too': 0.4519702196121216, 'very': 0.15981940925121307, 'so': 0.11135837435722351, 'pretty': 0.03033522143959999, 'quite': 0.021726101636886597, 'one': 0.018494725227355957, 'before': 0.018142998218536377, 'as': 0.013983402401208878, 'almost': 0.013807540759444237, 'word': 0.01081597525626421, 'way': 0.005761861335486174, 'name': 0.0048565734177827835, 'myself': 0.0047327736392617226, 'thing': 0.004539486486464739, 'last': 0.0037541701458394527, 'fairly': 0.0037388489581644535, 'yes': 0.0032808969262987375, 'most': 0.002811986021697521, 'once': 0.0026626333128660917, 'again': 0.002638846868649125, 'that': 0.002562243025749922, 'first': 0.00236796704120934, 'phrase': 0.0019911767449229956, 'a': 0.0018878357950598001, 'not': 0.0018118394073098898, 'night': 0.0017665022751316428, 'twice': 0.0016486399108543992, 'it': 0.0015414922963827848, 'more': 0.001486711553297937, '...': 0.0014761805068701506}",0.0,0.0,0.0043,0.18155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03407,0.00181,0.0,0.0,0.45197,0.03407,0.01828,0.56333,0.18155,0.0,0.0,0.0
pcc_eng_29_109.3208_x1745400_058:3-4,n't,ready,"Ben was n't ready to move on , so he stayed outside .",Ben was n't ready to move on,"Ben was [MASK] ready to move on , so he stayed outside .","{'not': 0.19564203917980194, 'getting': 0.13523414731025696, 'obviously': 0.11572995036840439, 'clearly': 0.0870056003332138, 'already': 0.055847276002168655, 'definitely': 0.03935966268181801, 'always': 0.03328603506088257, 'almost': 0.02865230105817318, 'still': 0.026372158899903297, 'apparently': 0.02369537577033043, 'finally': 0.021664738655090332, 'about': 0.02044120989739895, 'quite': 0.01279585063457489, 'never': 0.011096540838479996, 'now': 0.010573328472673893, 'suddenly': 0.009888937696814537, 'perfectly': 0.009745507501065731, 'probably': 0.009651300497353077, 'looking': 0.007504007313400507, 'really': 0.006522750481963158, 'hardly': 0.006015182938426733, 'just': 0.005543029401451349, 'nearly': 0.0054796370677649975, 'absolutely': 0.005404217634350061, 'fully': 0.004867038689553738, 'evidently': 0.004513855557888746, 'too': 0.004346056375652552, 'certainly': 0.0036121916491538286, 'pretty': 0.003551372094079852, 'also': 0.0033863408025354147}",0.0,0.0,0.0,0.01932,0.0,0.0,0.0,0.04297,0.0,0.20274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00975,0.01095,0.00355,0.21275,0.03329,0.0,0.00435,0.00355,0.0,0.00435,0.01932,0.0,0.01461,0.01095
pcc_eng_29_109.2741_x1744666_4:6-7,very,rich,"In other words , the very rich had a bad 2009 , but an incredible 2010 .","words , the very rich had a bad","In other words , the [MASK] rich had a bad 2009 , but an incredible 2010 .","{'super': 0.08296989649534225, 'big': 0.04262147843837738, 'mighty': 0.033991921693086624, 'filthy': 0.032865010201931, 'fabulous': 0.020607175305485725, 'real': 0.020244253799319267, 'jolly': 0.017258480191230774, 'richie': 0.016641149297356606, 'dirty': 0.00945974886417389, 'nouveau': 0.00945350807160139, 'happy': 0.007138683460652828, 'grateful': 0.006762663833796978, 'american': 0.006737474352121353, 'buddy': 0.006613356526941061, 'old': 0.00518463458865881, 'very': 0.0050238072872161865, 'fat': 0.004844874143600464, 'rich': 0.004584377631545067, 'daily': 0.004341804888099432, 'plain': 0.004182936158031225, '##lma': 0.004050134681165218, 'pretty': 0.004001910798251629, 'lost': 0.0036596301943063736, 'crazy': 0.0036291186697781086, 'penny': 0.003590318839997053, 'average': 0.003453562967479229, 'little': 0.003337210277095437, 'incredible': 0.0032896162010729313, 'get': 0.0032407334074378014, 'poor': 0.0031352818477898836}",0.0,0.0,0.0,0.00502,0.08297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00363,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.00502,0.0,0.0,0.0
pcc_eng_29_109.5213_x1748603_34:10-11,apparently,full,"From ancient forests to mountain retreats , it 's apparently full of hidden gems .",", it 's apparently full of hidden gems","From ancient forests to mountain retreats , it 's [MASK] full of hidden gems .","{'always': 0.1515500247478485, 'filled': 0.07070612907409668, 'packed': 0.06552251428365707, 'already': 0.04249386861920357, 'also': 0.035630904138088226, 'still': 0.026516949757933617, 'kept': 0.01831887662410736, 'probably': 0.018173987045884132, 'often': 0.017924930900335312, 'supposedly': 0.016970716416835785, 'now': 0.016405517235398293, 'been': 0.016363423317670822, 'all': 0.013637375086545944, 'forever': 0.01190788485109806, 'certainly': 0.011523260734975338, 'almost': 0.01135252695530653, 'absolutely': 0.011175189167261124, 'completely': 0.010113191790878773, 'indeed': 0.008721957914531231, 'so': 0.008544014766812325, 'quite': 0.007913460023701191, 'constantly': 0.00765109620988369, 'truly': 0.007601110264658928, 'grown': 0.007375787012279034, 'not': 0.00655666459351778, 'literally': 0.006351159419864416, 'likely': 0.006116552744060755, 'too': 0.006006009876728058, 'stocked': 0.005631469190120697, 'stuffed': 0.005464934278279543}",0.01697,0.0,0.0,0.00791,0.0,0.0,0.0,0.01912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01011,0.01118,0.0,0.00656,0.16947,0.0,0.00601,0.0,0.0,0.01455,0.00791,0.0,0.01011,0.01118
pcc_eng_29_109.3192_x1745376_36:5-6,very,tiny,"With a couple of very tiny exceptions , the whole thing is in mint or near mint condition .","a couple of very tiny exceptions , the","With a couple of [MASK] tiny exceptions , the whole thing is in mint or near mint condition .","{'very': 0.2865407168865204, 'relatively': 0.1854240894317627, 'fairly': 0.06550759077072144, 'seemingly': 0.032066211104393005, 'few': 0.029556671157479286, 'other': 0.027973875403404236, 'comparatively': 0.024478374049067497, 'occasional': 0.023836448788642883, 'small': 0.023576995357871056, 'tiny': 0.019710330292582512, 'somewhat': 0.016535568982362747, 'extremely': 0.014401542954146862, 'quite': 0.011734378524124622, 'some': 0.008373942226171494, 'only': 0.008130953647196293, 'rare': 0.007604834157973528, 'minor': 0.007371427491307259, 'pretty': 0.006675127428025007, 'more': 0.006128170061856508, 'really': 0.005618249531835318, 'little': 0.0047989534214138985, 'extra': 0.004788251128047705, 'slightly': 0.004683564882725477, 'potentially': 0.004380860365927219, 'even': 0.0040969387628138065, 'equally': 0.0038299052976071835, 'select': 0.003440016647800803, 'rather': 0.0033956102561205626, 'odd': 0.0033837270457297564, 'dozen': 0.00268728518858552}",0.00468,0.0,0.00613,0.30389,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09211,0.0,0.00837,0.0,0.01223,0.09211,0.19155,0.0,0.31829,0.00468,0.0,0.0
pcc_eng_29_109.5407_x1748921_21:10-11,truly,renewable,Harnessing the power of the wind is utilizing a truly renewable resource .,is utilizing a truly renewable resource .,Harnessing the power of the wind is utilizing a [MASK] renewable resource .,"{'renewable': 0.2101374864578247, 'sustainable': 0.05274370312690735, 'proven': 0.02825542911887169, 'local': 0.023712586611509323, 'valuable': 0.02369547449052334, 'natural': 0.022417999804019928, 'potential': 0.022113019600510597, 'highly': 0.019897228106856346, 'viable': 0.017104621976614, 'new': 0.015093754045665264, 'large': 0.01447993889451027, 'significant': 0.011695549823343754, 'relatively': 0.010839907452464104, 'suitable': 0.010718651115894318, 'substantial': 0.01004960760474205, 'locally': 0.009941790252923965, 'strong': 0.008853144012391567, 'reliable': 0.008721197955310345, 'rich': 0.008345871232450008, 'global': 0.008270781487226486, 'unique': 0.008198442868888378, 'vast': 0.006363977678120136, 'single': 0.00619224039837718, 'robust': 0.006115433759987354, 'healthy': 0.005989831406623125, 'huge': 0.005705157294869423, 'specific': 0.005326034035533667, 'scarce': 0.005311623215675354, 'powerful': 0.004984246101230383, 'traditional': 0.0049389139749109745}",0.0,0.0,0.0,0.0,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01084,0.0,0.0,0.0,0.0,0.0
pcc_eng_29_108.6525_x1739796_06:2-3,as,eager,Almost as eager as I suspect the Los Angeles Times was to publish an anti-Trump piece written by conservatives .,Almost as eager as I suspect,Almost [MASK] eager as I suspect the Los Angeles Times was to publish an anti-Trump piece written by conservatives .,"{'as': 0.836254358291626, 'so': 0.053221575915813446, 'equally': 0.030995948240160942, 'too': 0.029953328892588615, 'always': 0.002871164120733738, 'universally': 0.0019909131806343794, 'certainly': 0.0017788036493584514, 'painfully': 0.0016080783680081367, 'immediately': 0.0012067715870216489, 'exactly': 0.001150678377598524, 'desperately': 0.0009305633138865232, 'more': 0.0009291302412748337, 'similarly': 0.0007549867732450366, 'simultaneously': 0.0007544628460891545, '-': 0.0006906629423610866, 'surprisingly': 0.0006571143749170005, 'not': 0.0006463665631599724, 'nothing': 0.000561546185053885, 'terribly': 0.0005472761113196611, ',': 0.0005432346952147782, 'very': 0.0005430951132439077, 'perfectly': 0.0005317865288816392, 'infinitely': 0.0004996424540877342, 'overly': 0.00047797293518669903, 'never': 0.0004325484624132514, 'instantly': 0.00041989696910604835, 'wholly': 0.00041487935231998563, 'damned': 0.00038131698966026306, 'same': 0.0003724528942257166, 'entirely': 0.0003636925248429179}",0.0,0.00115,0.00093,0.00054,0.0,0.00036,0.0,0.00178,0.0,0.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.00048,0.00053,0.0,0.0,0.00108,0.00287,0.00115,0.02995,0.0,0.83718,0.08317,0.00054,0.0,0.00053,0.0
pcc_eng_29_109.3595_x1746037_23:14-15,more,human-like,"The hypothesis states that as robots ( or other non-human entities ) become more human-like in motion and appearance , they register as more appealing or empathetic to people .",entities ) become more human-like in motion and,"The hypothesis states that as robots ( or other non-human entities ) become [MASK] human-like in motion and appearance , they register as more appealing or empathetic to people .","{'more': 0.3601396679878235, 'increasingly': 0.13990505039691925, 'physically': 0.04151026904582977, 'essentially': 0.03789514675736427, 'fully': 0.029232259839773178, 'purely': 0.028864430263638496, 'completely': 0.025884272530674934, 'less': 0.02485278621315956, 'distinctly': 0.02271462231874466, 'entirely': 0.01283867098391056, 'virtually': 0.009779429994523525, 'extremely': 0.009301122277975082, 'truly': 0.009066577069461346, 'somewhat': 0.00832531601190567, 'quite': 0.0067671299912035465, 'very': 0.006002376321703196, 'fundamentally': 0.005993989761918783, 'largely': 0.005702746566385031, 'inherently': 0.005414101295173168, 'wholly': 0.005314560607075691, 'relatively': 0.005281335674226284, 'perfectly': 0.00497082294896245, 'totally': 0.004837523214519024, 'highly': 0.004744463600218296, 'almost': 0.004697607830166817, 'sufficiently': 0.00453465711325407, 'vaguely': 0.004363366402685642, 'progressively': 0.0042998092249035835, 'primarily': 0.0038214747328311205, 'equally': 0.0037777710240334272}",0.0,0.0,0.38499,0.01277,0.01045,0.02214,0.0,0.00907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03569,0.0,0.00833,0.0,0.0,0.0,0.0,0.00833,0.39027,0.0,0.02207,0.0,0.06009,0.0
pcc_eng_29_109.1286_x1742391_028:25-26,not,imaginative,"In that regard , the Board of Appeal pointed out that the mark applied for did not constitute a play on words and was not imaginative , surprising or unexpected .","words and was not imaginative , surprising or","In that regard , the Board of Appeal pointed out that the mark applied for did not constitute a play on words and was [MASK] imaginative , surprising or unexpected .","{'neither': 0.21589455008506775, 'either': 0.18989518284797668, 'therefore': 0.16995346546173096, 'merely': 0.09186866134405136, 'not': 0.05754385516047478, 'too': 0.03774023428559303, 'thus': 0.01961701735854149, 'sufficiently': 0.0177146065980196, 'overly': 0.015148305334150791, 'simply': 0.010994917713105679, 'purely': 0.010080068372189999, 'inherently': 0.00785578042268753, 'wholly': 0.0060854083858430386, 'accordingly': 0.004901163280010223, 'intentionally': 0.004819213412702084, 'nothing': 0.0043874504044651985, 'entirely': 0.004050389863550663, 'rather': 0.003959020134061575, 'deliberately': 0.0036741255316883326, 'indeed': 0.003620010567829013, 'highly': 0.0035251700319349766, 'nonetheless': 0.0031896738801151514, 'potentially': 0.0031755270902067423, 'necessarily': 0.003055957378819585, 'hardly': 0.0029362242203205824, 'whether': 0.002805317984893918, 'considered': 0.0024965773336589336, 'often': 0.002446622820571065, 'genuinely': 0.0024450202472507954, 'deemed': 0.0024390581529587507}",0.0,0.0,0.0,0.0,0.00353,0.00405,0.0,0.00245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515,0.0,0.01099,0.00396,0.06048,0.00245,0.0,0.03774,0.00396,0.0,0.03774,0.0,0.0,0.0,0.0
pcc_eng_29_109.2512_x1744307_03:6-7,most,important,One of the oldest and most important tools under the law is a writ of Habeas Corpus .,the oldest and most important tools under the,One of the oldest and [MASK] important tools under the law is a writ of Habeas Corpus .,"{'most': 0.9820791482925415, 'more': 0.00452360138297081, 'historically': 0.003269882407039404, 'least': 0.0006727908621542156, 'very': 0.000654994451906532, 'arguably': 0.0006194217130541801, 'potentially': 0.000573440978769213, 'equally': 0.0005663295742124319, 'technically': 0.00045615265844389796, 'economically': 0.00040484906639903784, 'highly': 0.0003721632238011807, 'less': 0.00030740926740691066, 'oldest': 0.0002874431083910167, 'earliest': 0.0002642092003952712, 'foremost': 0.00019998179050162435, 'commercially': 0.00019632413750514388, 'still': 0.0001919508504215628, 'particularly': 0.00017886958085000515, 'extremely': 0.00016742090519983321, 'longest': 0.00014601137081626803, 'commonly': 0.00014458497753366828, 'culturally': 0.00013596446660812944, 'socially': 0.0001302466116612777, 'strategically': 0.00010223484423477203, 'increasingly': 9.873294766293839e-05, 'often': 9.581862832419574e-05, 'consistently': 8.665594214107841e-05, 'frequently': 8.449063898297027e-05, 'largest': 8.36784893181175e-05, 'highest': 7.993228064151481e-05}",0.0,0.0,0.98758,0.00065,0.00037,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.98758,0.0,0.001,0.0,0.0,0.0
pcc_eng_29_109.0490_x1741101_07:11-12,more,temperate,"After two decades on the prairie , Wilhelm missed the more temperate climate of south Russian , so he decided to find a place more similar to where he grew up .",Wilhelm missed the more temperate climate of south,"After two decades on the prairie , Wilhelm missed the [MASK] temperate climate of south Russian , so he decided to find a place more similar to where he grew up .","{'harsh': 0.15529988706111908, 'warm': 0.1396058350801468, 'mild': 0.07941948622465134, 'cold': 0.07112588733434677, 'cool': 0.061476536095142365, 'humid': 0.04676477238535881, 'warmer': 0.030838316306471825, 'cooler': 0.028705380856990814, 'hot': 0.023320602253079414, 'more': 0.013643893413245678, 'typical': 0.012815686874091625, 'relatively': 0.010770211927592754, 'prevailing': 0.010113930329680443, 'extreme': 0.009789018891751766, 'colder': 0.009272255934774876, 'intensely': 0.008708859793841839, 'dry': 0.007739067543298006, 'very': 0.006539940368384123, 'tropical': 0.005870846565812826, 'arid': 0.005257707089185715, 'relative': 0.004999939817935228, 'northern': 0.004988118540495634, 'predominantly': 0.004388780798763037, 'pleasant': 0.004327027127146721, 'temperate': 0.004070533439517021, 'comparatively': 0.004007064737379551, 'wet': 0.0038433184381574392, 'strong': 0.0034217089414596558, 'fairly': 0.0033832895569503307, 'distinctly': 0.003160470398142934}",0.0,0.0,0.01364,0.00654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00338,0.0,0.0,0.0,0.0,0.00338,0.02441,0.0,0.00654,0.0,0.0,0.0
